Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
fry,V140,1b,(a) Agent-Patient,The breakfast was fried by Marge.,Marge fried the breakfast.,-38.96110916137695,-40.4088134765625,1.4477043151855469
freeze,V078,1a,(a) Agent-Patient,The lolly was frozen by Marge.,Marge froze the lolly.,-45.82012176513672,-51.0768928527832,5.256771087646484
gobble,V115,1a,(a) Agent-Patient,The donut was gobbled by Marge.,Marge gobbled the donut.,-43.94920349121094,-53.93172836303711,9.982524871826172
get,V405,1a,(d) Other Passivizable,The present was got by Marge.,Marge got the present.,-34.860084533691406,-46.649635314941406,11.78955078125
grow,V069,1b,(a) Agent-Patient,The flower was grown by Marge.,Marge grew the flower.,-41.07825469970703,-34.09422302246094,-6.984031677246094
grill,V141,1a,(a) Agent-Patient,The bacon was grilled by Marge.,Marge grilled the bacon.,-40.26962661743164,-34.77533721923828,-5.494289398193359
grip,V040,1b,(a) Agent-Patient,The handrail was gripped by Marge.,Marge gripped the handrail.,-36.33830261230469,-47.209815979003906,10.871513366699219
growl,V094,1b,(a) Agent-Patient,The threat was growled by Marge.,Marge growled the threat.,-44.246826171875,-44.88941955566406,0.6425933837890625
guzzle,V116,1b,(a) Agent-Patient,The beer was guzzled by Marge.,Marge guzzled the beer.,-39.38497543334961,-40.34005355834961,0.955078125
hammer,V006,1b,(a) Agent-Patient,The nail was hammered by Marge.,Marge hammered the nail.,-34.465911865234375,-41.29257583618164,6.826663970947266
heat,V144,1b,(a) Agent-Patient,The tea was heated by Marge.,Marge heated the tea.,-39.71057891845703,-38.49994659423828,-1.21063232421875
hum,V083,1b,(a) Agent-Patient,The tune was hummed by Marge.,Marge hummed the tune.,-37.90211486816406,-42.80998992919922,4.907875061035156
imply,V416,1a,(d) Other Passivizable,The allegation was implied by Marge.,Marge implied the allegation.,-36.31966781616211,-42.74800491333008,6.428337097167969
indicate,V417,1b,(d) Other Passivizable,The verdict was indicated by Marge.,Marge indicated the verdict.,-37.901241302490234,-42.61199188232422,4.710750579833984
inherit,V404,1b,(d) Other Passivizable,The mansion was inherited by Marge.,Marge inherited the mansion.,-35.23500061035156,-37.76366424560547,2.5286636352539062
install,V002,1b,(a) Agent-Patient,The TV was installed by Marge.,Marge installed the TV.,-35.102787017822266,-40.663536071777344,5.560749053955078
invent,V075,1b,(a) Agent-Patient,The machine was invented by Marge.,Marge invented the machine.,-36.10260772705078,-32.257720947265625,-3.8448867797851562
justify,V408,1a,(d) Other Passivizable,The claim was justified by Marge.,Marge justified the claim.,-35.12316131591797,-40.677581787109375,5.554420471191406
keep,V041,1b,(a) Agent-Patient,The photograph was kept by Marge.,Marge kept the photograph.,-37.01750183105469,-39.09001922607422,2.0725173950195312
knead,V076,1a,(a) Agent-Patient,The dough was kneaded by Marge.,Marge kneaded the dough.,-41.7056770324707,-41.486549377441406,-0.21912765502929688
knit,V070,1a,(a) Agent-Patient,The jumper was knitted by Marge.,Marge knitted the jumper.,-41.058719635009766,-47.6540641784668,6.595344543457031
lace,V050,1a,(a) Agent-Patient,The shoe was laced by Marge.,Marge laced the shoe.,-43.1342658996582,-40.315555572509766,-2.8187103271484375
learn,V037,1b,(a) Agent-Patient,The poem was learnt by Marge.,Marge learnt the poem.,-45.0895881652832,-41.909061431884766,-3.1805267333984375
lock,V051,1b,(a) Agent-Patient,The door was locked by Marge.,Marge locked the door.,-31.77916145324707,-36.35284423828125,4.57368278503418
make,V071,1b,(a) Agent-Patient,The dinner was made by Marge.,Marge made the dinner.,-36.35104751586914,-32.51936340332031,-3.831684112548828
mash,V047,1b,(a) Agent-Patient,The potato was mashed by Marge.,Marge mashed the potato.,-42.07093811035156,-43.334983825683594,1.2640457153320312
melt,V079,1b,(a) Agent-Patient,The butter was melted by Marge.,Marge melted the butter.,-36.46370315551758,-37.40632247924805,0.9426193237304688
memorize,V038,1a,(a) Agent-Patient,The route was memorized by Marge.,Marge memorized the route.,-40.34563446044922,-40.32744598388672,-0.0181884765625
mention,V104,1a,(a) Agent-Patient,The party was mentioned by Marge.,Marge mentioned the party.,-34.71015167236328,-40.41215896606445,5.702007293701172
mumble,V095,1a,(a) Agent-Patient,The apology was mumbled by Marge.,Marge mumbled the apology.,-44.701751708984375,-44.04115295410156,-0.6605987548828125
munch,V110,1b,(a) Agent-Patient,The chocolate was munched by Marge.,Marge munched the chocolate.,-46.60719680786133,-47.52577590942383,0.9185791015625
mutter,V096,1b,(a) Agent-Patient,The swear-word was muttered by Marge.,Marge muttered the swear-word.,-52.47196960449219,-54.060604095458984,1.5886344909667969
need,V398,1b,(c) Experiencer-Theme,The water was needed by Marge.,Marge needed the water.,-33.63491439819336,-40.156402587890625,6.521488189697266
nibble,V111,1a,(a) Agent-Patient,The biscuit was nibbled by Marge.,Marge nibbled the biscuit.,-42.28137969970703,-46.48763656616211,4.206256866455078
discern,V395,1a,(c) Experiencer-Theme,The leader was nominated by Marge.,Marge nominated the leader.,-37.67091751098633,-43.30815124511719,5.637233734130859
nullify,V411,1b,(d) Other Passivizable,The attempt was nullified by Marge.,Marge nullified the attempt.,-43.28567886352539,-43.341861724853516,0.056182861328125
obscure,V418,1a,(d) Other Passivizable,The scandal was obscured by Marge.,Marge obscured the scandal.,-38.29612731933594,-44.66419982910156,6.368072509765625
own,V406,1b,(d) Other Passivizable,The computer was owned by Marge.,Marge owned the computer.,-37.15321350097656,-31.86566734313965,-5.287546157836914
paint,V060,1b,(a) Agent-Patient,The ceiling was painted by Marge.,Marge painted the ceiling.,-34.36638259887695,-34.78704833984375,0.4206657409667969
perform,V084,1a,(a) Agent-Patient,The play was performed by Marge.,Marge performed the play.,-32.872920989990234,-29.628341674804688,-3.244579315185547
play,V085,1b,(a) Agent-Patient,The record was played by Marge.,Marge played the record.,-37.879798889160156,-36.651092529296875,-1.2287063598632812
pocket,V017,1b,(a) Agent-Patient,The money was pocketed by Marge.,Marge pocketed the money.,-36.62083435058594,-35.83138656616211,-0.7894477844238281
polish,V016,1a,(a) Agent-Patient,The medal was polished by Marge.,Marge polished the medal.,-43.384613037109375,-40.703399658203125,-2.68121337890625
pop,V145,1a,(a) Agent-Patient,The balloon was popped by Marge.,Marge popped the balloon.,-37.43978500366211,-41.30084991455078,3.861064910888672
position,V003,1a,(a) Agent-Patient,The ornament was positioned by Marge.,Marge positioned the ornament.,-44.65574264526367,-44.349239349365234,-0.3065032958984375
possess,V407,1a,(d) Other Passivizable,The ticket was possessed by Marge.,Marge possessed the ticket.,-45.271827697753906,-41.83716583251953,-3.434661865234375
post,V026,1a,(a) Agent-Patient,The letter was posted by Marge.,Marge posted the letter.,-33.02838897705078,-33.32296371459961,0.2945747375488281
pot,V018,1a,(a) Agent-Patient,The ball was potted by Marge.,Marge potted the ball.,-37.98426055908203,-43.102516174316406,5.118255615234375
pour,V009,1a,(a) Agent-Patient,The coke was poured by Marge.,Marge poured the coke.,-39.82920837402344,-47.464744567871094,7.635536193847656
predict,V420,1a,(d) Other Passivizable,The outcome was predicted by Marge.,Marge predicted the outcome.,-33.73503494262695,-36.4177131652832,2.68267822265625
proclaim,V419,1b,(d) Other Passivizable,The truth was proclaimed by Marge.,Marge proclaimed the truth.,-37.66084289550781,-41.384849548339844,3.7240066528320312
propose,V105,1b,(a) Agent-Patient,The toast was proposed by Marge.,Marge proposed the toast.,-38.22062301635742,-41.914119720458984,3.6934967041015625
prove,V409,1b,(d) Other Passivizable,The theory was proven by Marge.,Marge proved the theory.,-35.76614761352539,-37.94129180908203,2.1751441955566406
quote,V089,1a,(a) Agent-Patient,The speech was quoted by Marge.,Marge quoted the speech.,-36.48143005371094,-35.13282012939453,-1.3486099243164062
read,V090,1b,(a) Agent-Patient,The paper was read by Marge.,Marge read the paper.,-28.290590286254883,-33.187477111816406,4.896886825561523
receive,V400,1b,(d) Other Passivizable,The present was received by Marge.,Marge received the present.,-36.42407989501953,-41.802005767822266,5.377925872802734
recite,V091,1a,(a) Agent-Patient,The prayer was recited by Marge.,Marge recited the prayer.,-38.089996337890625,-38.35752868652344,0.2675323486328125
repeat,V106,1a,(a) Agent-Patient,The claim was repeated by Marge.,Marge repeated the claim.,-30.074535369873047,-37.01283264160156,6.938297271728516
report,V107,1b,(a) Agent-Patient,The event was reported by Marge.,Marge reported the event.,-29.861621856689453,-33.99477005004883,4.133148193359375
reveal,V421,1b,(d) Other Passivizable,The decision was revealed by Marge.,Marge revealed the decision.,-33.50154113769531,-34.717681884765625,1.2161407470703125
rinse,V022,1a,(a) Agent-Patient,The vase was rinsed by Marge.,Marge rinsed the vase.,-45.43924331665039,-51.62687683105469,6.187633514404297
rip,V128,1a,(a) Agent-Patient,The T-shirt was ripped by Marge.,Marge ripped the T-shirt.,-37.263954162597656,-40.32439041137695,3.060436248779297
roar,V097,1a,(a) Agent-Patient,The insult was roared by Marge.,Marge roared the insult.,-40.61240768432617,-46.34864044189453,5.736232757568359
row,V031,1b,(a) Agent-Patient,The boat was rowed by Marge.,Marge rowed the boat.,-38.8529052734375,-41.8058967590332,2.952991485595703
ruin,V123,1b,(a) Agent-Patient,The sofa was ruined by Marge.,Marge ruined the sofa.,-40.97246551513672,-42.10466003417969,1.1321945190429688
sing,V086,1a,(a) Agent-Patient,The song was sung by Marge.,Marge sang the song.,-31.02941131591797,-27.671451568603516,-3.357959747314453
saw,V044,1b,(a) Agent-Patient,The wood was sawn by Marge.,Marge sawed the wood.,-44.113128662109375,-40.310874938964844,-3.8022537231445312
scoop,V007,1a,(a) Agent-Patient,The ice-cream was scooped by Marge.,Marge scooped the ice-cream.,-44.990989685058594,-44.70403289794922,-0.286956787109375
scream,V098,1b,(a) Agent-Patient,The warning was screamed by Marge.,Marge screamed the warning.,-43.695106506347656,-44.734474182128906,1.03936767578125
seal,V052,1a,(a) Agent-Patient,The envelope was sealed by Marge.,Marge sealed the envelope.,-40.69160079956055,-36.9176025390625,-3.773998260498047
search,V087,1a,(a) Agent-Patient,The area was searched by Marge.,Marge searched the area.,-29.584932327270508,-34.48051071166992,4.895578384399414
seize,V036,1a,(a) Agent-Patient,The note was seized by Marge.,Marge seized the note.,-34.489654541015625,-35.5963249206543,1.1066703796386719
send,V027,1b,(a) Agent-Patient,The parcel was sent by Marge.,Marge sent the parcel.,-36.937286376953125,-39.976749420166016,3.0394630432128906
sew,V072,1a,(a) Agent-Patient,The cushion was sewn by Marge.,Marge sewed the cushion.,-49.218711853027344,-45.66022491455078,-3.5584869384765625
shatter,V129,1b,(a) Agent-Patient,The window was shattered by Marge.,Marge shattered the window.,-34.577430725097656,-40.225791931152344,5.6483612060546875
shout,V099,1a,(a) Agent-Patient,The answer was shouted by Marge.,Marge shouted the answer.,-41.94854736328125,-42.88060760498047,0.9320602416992188
shovel,V008,1b,(a) Agent-Patient,The snow was shovelled by Marge.,Marge shovelled the snow.,-44.17548751831055,-49.01539993286133,4.839912414550781
show,V422,1a,(d) Other Passivizable,The method was shown by Marge.,Marge showed the method.,-35.294288635253906,-36.507667541503906,1.21337890625
shrink,V146,1b,(a) Agent-Patient,The sock was shrunk by Marge.,Marge shrank the sock.,-47.780120849609375,-46.405372619628906,-1.3747482299804688
sign,V062,1b,(a) Agent-Patient,The sheet was signed by Marge.,Marge signed the sheet.,-35.533470153808594,-35.02932357788086,-0.5041465759277344
sip,V112,1b,(a) Agent-Patient,The drink was sipped by Marge.,Marge sipped the drink.,-42.03793716430664,-41.26451110839844,-0.7734260559082031
sketch,V064,1b,(a) Agent-Patient,The drawing was sketched by Marge.,Marge sketched the drawing.,-38.429969787597656,-36.867671966552734,-1.5622978210449219
slice,V048,1a,(a) Agent-Patient,The bread was sliced by Marge.,Marge sliced the bread.,-36.253639221191406,-37.18833541870117,0.9346961975097656
slurp,V113,1a,(a) Agent-Patient,The soup was slurped by Marge.,Marge slurped the soup.,-40.73456954956055,-38.495452880859375,-2.239116668701172
smash,V130,1a,(a) Agent-Patient,The plate was smashed by Marge.,Marge smashed the plate.,-40.79225158691406,-39.94628143310547,-0.8459701538085938
snap,V131,1b,(a) Agent-Patient,The ruler was snapped by Marge.,Marge snapped the ruler.,-42.756595611572266,-45.911705017089844,3.155109405517578
sell,V032,1b,(a) Agent-Patient,The car was sold by Marge.,Marge sold the car.,-31.812192916870117,-36.694236755371094,4.882043838500977
spill,V010,1b,(a) Agent-Patient,The juice was spilt by Marge.,Marge spilt the juice.,-45.822776794433594,-41.09270095825195,-4.730075836181641
split,V132,1b,(a) Agent-Patient,The shirt was split by Marge.,Marge split the shirt.,-39.12483596801758,-41.02522659301758,1.900390625
stain,V014,1a,(a) Agent-Patient,The tablecloth was stained by Marge.,Marge stained the tablecloth.,-44.29717254638672,-48.38840866088867,4.091236114501953
stammer,V100,1b,(a) Agent-Patient,The apology was stammered by Marge.,Marge stammered the apology.,-43.43621063232422,-44.167057037353516,0.7308464050292969
staple,V053,1b,(a) Agent-Patient,The paper was stapled by Marge.,Marge stapled the paper.,-38.68470764160156,-42.971004486083984,4.286296844482422
start,V152,1a,(a) Agent-Patient,The game was started by Marge.,Marge started the game.,-32.30802536010742,-29.37448501586914,-2.9335403442382812
steal,V024,1a,(a) Agent-Patient,The necklace was stolen by Marge.,Marge stole the necklace.,-34.486690521240234,-35.656890869140625,1.1702003479003906
store,V042,1a,(a) Agent-Patient,The food was stored by Marge.,Marge stored the food.,-32.75459289550781,-39.601497650146484,6.846904754638672
study,V039,1a,(a) Agent-Patient,The book was studied by Marge.,Marge studied the book.,-35.83086013793945,-37.54961395263672,1.7187538146972656
succumb to,V403,1a,(d) Other Passivizable,The disease was succumbed to by Marge.,Marge succumbed to the disease.,-31.381507873535156,-51.4920539855957,20.110546112060547
suck,V114,1b,(a) Agent-Patient,The sweet was sucked by Marge.,Marge sucked the sweet.,-39.5606803894043,-48.687198638916016,9.126518249511719
suggest,V423,1b,(d) Other Passivizable,The visit was suggested by Marge.,Marge suggested the visit.,-35.21233367919922,-37.11174392700195,1.8994102478027344
swallow,V117,1a,(a) Agent-Patient,The gum was swallowed by Marge.,Marge swallowed the gum.,-36.081398010253906,-41.60289001464844,5.521492004394531
sweep,V023,1b,(a) Agent-Patient,The floor was swept by Marge.,Marge swept the floor.,-33.288352966308594,-41.25517654418945,7.966823577880859
taste,V397,1a,(c) Experiencer-Theme,The soup was tasted by Marge.,Marge tasted the soup.,-34.89354705810547,-42.33623123168945,7.442684173583984
tie,V054,1a,(a) Agent-Patient,The shoelace was tied by Marge.,Marge tied the shoelace.,-41.966575622558594,-47.834754943847656,5.8681793212890625
toast,V142,1b,(a) Agent-Patient,The bread was toasted by Marge.,Marge toasted the bread.,-35.97633361816406,-37.570533752441406,1.5942001342773438
tell,V092,1a,(a) Agent-Patient,The story was told by Marge.,Marge told the story.,-27.12485122680664,-28.494075775146484,1.3692245483398438
take,V025,1b,(a) Agent-Patient,The money was taken by Marge.,Marge took the money.,-28.116792678833008,-32.981117248535156,4.864324569702148
tear,V133,1a,(a) Agent-Patient,The magazine was torn by Marge.,Marge tore the magazine.,-40.93086624145508,-45.72916030883789,4.7982940673828125
twist,V012,1a,(a) Agent-Patient,The handle was twisted by Marge.,Marge twisted the handle.,-33.74265670776367,-38.096885681152344,4.354228973388672
type,V065,1a,(a) Agent-Patient,The list was typed by Marge.,Marge typed the list.,-37.487945556640625,-38.380470275878906,0.8925247192382812
unbolt,V057,1a,(a) Agent-Patient,The gate was unbolted by Marge.,Marge unbolted the gate.,-48.11500930786133,-47.18446731567383,-0.9305419921875
undergo,V402,1b,(d) Other Passivizable,The surgery was undergone by Marge.,Marge underwent the surgery.,-32.78362274169922,-40.58897399902344,7.805351257324219
unlock,V058,1b,(a) Agent-Patient,The door was unlocked by Marge.,Marge unlocked the door.,-32.398128509521484,-33.780250549316406,1.3821220397949219
unzip,V059,1a,(a) Agent-Patient,The case was unzipped by Marge.,Marge unzipped the case.,-36.52593231201172,-44.713687896728516,8.187755584716797
varnish,V061,1a,(a) Agent-Patient,The chair was varnished by Marge.,Marge varnished the chair.,-53.072105407714844,-49.28908920288086,-3.7830162048339844
want,V399,1a,(c) Experiencer-Theme,The cake was wanted by Marge.,Marge wanted the cake.,-32.47651290893555,-40.80724334716797,8.330730438232422
fit,V446,1a,(e) Non-Passivizable,Marge was fitted by the dress.,The dress fitted Marge.,-44.71113586425781,-48.697052001953125,3.9859161376953125
whisper,V101,1a,(a) Agent-Patient,The reply was whispered by Marge.,Marge whispered the reply.,-39.66283416748047,-41.682518005371094,2.019683837890625
wreck,V124,1a,(a) Agent-Patient,The shop was wrecked by Marge.,Marge wrecked the shop.,-41.61259078979492,-43.89218521118164,2.2795944213867188
write,V066,1b,(a) Agent-Patient,The novel was written by Marge.,Marge wrote the novel.,-33.41719436645508,-27.032135009765625,-6.385059356689453
yell,V102,1b,(a) Agent-Patient,The news was yelled by Marge.,Marge yelled the news.,-45.102577209472656,-44.24034881591797,-0.8622283935546875
zip,V055,1b,(a) Agent-Patient,The jacket was zipped by Marge.,Marge zipped the jacket.,-47.515682220458984,-42.07242965698242,-5.4432525634765625
contain,V433,1a,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-24.875133514404297,-34.06074142456055,9.18560791015625
contain,V433,1b,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-24.875133514404297,-34.06074142456055,9.18560791015625
"sleep (i.e., hold enough sleeping space for)",V452,2a,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-45.54124069213867,-38.88970184326172,-6.651538848876953
"sleep (i.e., hold enough sleeping space for)",V452,2b,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-45.54124069213867,-38.88970184326172,-6.651538848876953
sprout,V472,1a,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-37.0291862487793,-30.500131607055664,-6.529054641723633
sprout,V472,1b,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-37.0291862487793,-30.500131607055664,-6.529054641723633
drip,V463,2a,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-36.24436950683594,-40.795860290527344,4.551490783691406
drip,V463,2b,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-36.24436950683594,-40.795860290527344,4.551490783691406
surround,V430,2a,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-21.441242218017578,-44.49427032470703,23.053028106689453
surround,V430,2b,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-21.441242218017578,-44.49427032470703,23.053028106689453
house,V449,2a,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-39.36281967163086,-38.37727355957031,-0.9855461120605469
house,V449,2b,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-39.36281967163086,-38.37727355957031,-0.9855461120605469
have,V455,2a,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-23.33901023864746,-39.95872497558594,16.619714736938477
have,V455,2b,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-23.33901023864746,-39.95872497558594,16.619714736938477
ooze,V467,2a,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-40.62471008300781,-45.103179931640625,4.4784698486328125
ooze,V467,2b,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-40.62471008300781,-45.103179931640625,4.4784698486328125
belch,V460,1a,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-41.62851333618164,-41.89202880859375,0.2635154724121094
belch,V460,1b,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-41.62851333618164,-41.89202880859375,0.2635154724121094
puff,V468,1a,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-36.36553192138672,-36.953670501708984,0.5881385803222656
puff,V468,1b,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-36.36553192138672,-36.953670501708984,0.5881385803222656
cap,V428,2a,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-30.12535858154297,-33.408103942871094,3.282745361328125
cap,V428,2b,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-30.12535858154297,-33.408103942871094,3.282745361328125
cap,V428,1a,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-27.612701416015625,-31.259660720825195,3.6469593048095703
cap,V428,1b,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-27.612701416015625,-31.259660720825195,3.6469593048095703
spew,V470,1a,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-39.91790771484375,-37.90522003173828,-2.0126876831054688
spew,V470,1b,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-39.91790771484375,-37.90522003173828,-2.0126876831054688
"serve (i.e., be enough food for)",V451,2a,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-38.84529113769531,-37.13745880126953,-1.7078323364257812
"serve (i.e., be enough food for)",V451,2b,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-38.84529113769531,-37.13745880126953,-1.7078323364257812
play,V085,2b,(a) Agent-Patient,The DVD was played by Wendy.,Wendy played the DVD.,-32.52202606201172,-34.68217086791992,2.160144805908203
crease,V134,2a,(a) Agent-Patient,The T-shirt was creased by Wendy.,Wendy creased the T-shirt.,-39.61510467529297,-50.6873893737793,11.072284698486328
justify,V408,2a,(d) Other Passivizable,The action was justified by Wendy.,Wendy justified the action.,-28.33880615234375,-36.67880630493164,8.34000015258789
confirm,V413,2b,(d) Other Passivizable,The allegation was confirmed by Wendy.,Wendy confirmed the allegation.,-27.23455810546875,-36.010231018066406,8.775672912597656
imply,V416,2a,(d) Other Passivizable,The answer was implied by Wendy.,Wendy implied the answer.,-33.62251663208008,-40.18231964111328,6.559803009033203
memorize,V038,2a,(a) Agent-Patient,The answer was memorized by Wendy.,Wendy memorized the answer.,-34.08470916748047,-38.46622085571289,4.381511688232422
mumble,V095,2a,(a) Agent-Patient,The answer was mumbled by Wendy.,Wendy mumbled the answer.,-39.00506591796875,-45.22252655029297,6.217460632324219
stammer,V100,2b,(a) Agent-Patient,The answer was stammered by Wendy.,Wendy stammered the answer.,-42.780555725097656,-46.628509521484375,3.8479537963867188
assert,V412,2a,(d) Other Passivizable,The argument was asserted by Wendy.,Wendy asserted the argument.,-29.156227111816406,-39.98497772216797,10.828750610351562
commence,V148,2a,(a) Agent-Patient,The argument was commenced by Wendy.,Wendy commenced the argument.,-38.43271255493164,-41.15160369873047,2.718891143798828
"head (i.e., be at the top of)",V431,2a,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-39.069305419921875,-38.55914306640625,-0.510162353515625
"head (i.e., be at the top of)",V431,2b,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-39.069305419921875,-38.55914306640625,-0.510162353515625
type,V065,2a,(a) Agent-Patient,The article was typed by Wendy.,Wendy typed the article.,-35.37262725830078,-35.26235580444336,-0.11027145385742188
beat,V077,2b,(a) Agent-Patient,The batter was beaten by Wendy.,Wendy beat the batter.,-34.27618408203125,-41.51768493652344,7.2415008544921875
unlock,V058,2b,(a) Agent-Patient,The bike was unlocked by Wendy.,Wendy unlocked the bike.,-35.866390228271484,-38.86861038208008,3.0022201538085938
"total (i.e., add up to)",V440,1a,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-34.876834869384766,-38.99346160888672,4.116626739501953
"total (i.e., add up to)",V440,1b,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-34.876834869384766,-38.99346160888672,4.116626739501953
munch,V110,2b,(a) Agent-Patient,The biscuit was munched by Wendy.,Wendy munched the biscuit.,-45.07183074951172,-50.06723403930664,4.995403289794922
pot,V018,2a,(a) Agent-Patient,The black-ball was potted by Wendy.,Wendy potted the black-ball.,-48.33049011230469,-56.602821350097656,8.272331237792969
row,V031,2b,(a) Agent-Patient,The boat was rowed by Wendy.,Wendy rowed the boat.,-37.06129837036133,-40.63697052001953,3.575672149658203
earn,V034,2b,(a) Agent-Patient,The bonus was earned by Wendy.,Wendy earned the bonus.,-33.82451629638672,-38.24555587768555,4.421039581298828
cost,V442,1a,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-21.784303665161133,-37.221778869628906,15.437475204467773
cost,V442,1b,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-21.784303665161133,-37.221778869628906,15.437475204467773
buy,V033,2a,(a) Agent-Patient,The book was bought by Wendy.,Wendy bought the book.,-25.753902435302734,-32.16204071044922,6.408138275146484
lace,V050,2a,(a) Agent-Patient,The boot was laced by Wendy.,Wendy laced the boot.,-36.196346282958984,-43.768157958984375,7.571811676025391
grip,V040,2b,(a) Agent-Patient,The bottle was gripped by Wendy.,Wendy gripped the bottle.,-34.5692024230957,-45.20260238647461,10.633399963378906
tie,V054,2a,(a) Agent-Patient,The bow was tied by Wendy.,Wendy tied the bow.,-38.37290954589844,-40.923851013183594,2.5509414672851562
chip,V126,2b,(a) Agent-Patient,The bowl was chipped by Wendy.,Wendy chipped the bowl.,-39.46258544921875,-43.97618103027344,4.5135955810546875
get,V405,2a,(d) Other Passivizable,The box was got by Wendy.,Wendy got the box.,-27.780136108398438,-39.49095153808594,11.7108154296875
bend,V135,2b,(a) Agent-Patient,The branch was bent by Wendy.,Wendy bent the branch.,-38.464237213134766,-43.66559982299805,5.201362609863281
bake,V137,2a,(a) Agent-Patient,The bread was baked by Wendy.,Wendy baked the bread.,-30.43339729309082,-36.2457275390625,5.81233024597168
knead,V076,2a,(a) Agent-Patient,The bread was kneaded by Wendy.,Wendy kneaded the bread.,-34.341285705566406,-42.11293029785156,7.771644592285156
gobble,V115,2a,(a) Agent-Patient,The breakfast was gobbled by Wendy.,Wendy gobbled the breakfast.,-41.62184143066406,-46.96795654296875,5.3461151123046875
span,V432,1a,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.94384002685547,-41.47314453125,3.5293045043945312
span,V432,1b,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.94384002685547,-41.47314453125,3.5293045043945312
pop,V145,2a,(a) Agent-Patient,The bubble-wrap was popped by Wendy.,Wendy popped the bubble-wrap.,-42.331146240234375,-53.19428253173828,10.863136291503906
slice,V048,2a,(a) Agent-Patient,The cake was sliced by Wendy.,Wendy sliced the cake.,-31.035137176513672,-38.900238037109375,7.865100860595703
cost,V442,2a,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-27.21186065673828,-34.62490463256836,7.413043975830078
cost,V442,2b,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-27.21186065673828,-34.62490463256836,7.413043975830078
drive,V030,2a,(a) Agent-Patient,The car was driven by Wendy.,Wendy drove the car.,-26.282405853271484,-27.85232925415039,1.5699234008789062
lock,V051,2b,(a) Agent-Patient,The car was locked by Wendy.,Wendy locked the car.,-31.318801879882812,-39.01542663574219,7.696624755859375
staple,V053,2b,(a) Agent-Patient,The card was stapled by Wendy.,Wendy stapled the card.,-38.49866485595703,-39.676395416259766,1.1777305603027344
zip,V055,2b,(a) Agent-Patient,The cardigan was zipped by Wendy.,Wendy zipped the cardigan.,-47.346763610839844,-45.00298309326172,-2.343780517578125
ruin,V123,2b,(a) Agent-Patient,The carpet was ruined by Wendy.,Wendy ruined the carpet.,-34.86833953857422,-41.32366180419922,6.455322265625
mash,V047,2b,(a) Agent-Patient,The carrot was mashed by Wendy.,Wendy mashed the carrot.,-42.46199035644531,-44.083499908447266,1.6215095520019531
build,V068,2b,(a) Agent-Patient,The castle was built by Wendy.,Wendy built the castle.,-28.77570152282715,-32.50181579589844,3.726114273071289
