Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
melt,V079,1b,(a) Agent-Patient,The butter was melted by Marge.,Marge melted the butter.,-39.58123779296875,-43.03087615966797,3.4496383666992188
memorize,V038,1a,(a) Agent-Patient,The route was memorized by Marge.,Marge memorized the route.,-42.802894592285156,-44.28929901123047,1.4864044189453125
mention,V104,1a,(a) Agent-Patient,The party was mentioned by Marge.,Marge mentioned the party.,-37.385372161865234,-38.836326599121094,1.4509544372558594
mumble,V095,1a,(a) Agent-Patient,The apology was mumbled by Marge.,Marge mumbled the apology.,-44.96733093261719,-46.10504150390625,1.1377105712890625
munch,V110,1b,(a) Agent-Patient,The chocolate was munched by Marge.,Marge munched the chocolate.,-43.68739318847656,-51.07582092285156,7.388427734375
mutter,V096,1b,(a) Agent-Patient,The swear-word was muttered by Marge.,Marge muttered the swear-word.,-49.505126953125,-51.263916015625,1.7587890625
need,V398,1b,(c) Experiencer-Theme,The water was needed by Marge.,Marge needed the water.,-31.911540985107422,-43.5134391784668,11.601898193359375
nibble,V111,1a,(a) Agent-Patient,The biscuit was nibbled by Marge.,Marge nibbled the biscuit.,-39.174217224121094,-49.26791763305664,10.093700408935547
discern,V395,1a,(c) Experiencer-Theme,The leader was nominated by Marge.,Marge nominated the leader.,-41.612159729003906,-45.35207748413086,3.739917755126953
nullify,V411,1b,(d) Other Passivizable,The attempt was nullified by Marge.,Marge nullified the attempt.,-43.535606384277344,-40.7457275390625,-2.7898788452148438
obscure,V418,1a,(d) Other Passivizable,The scandal was obscured by Marge.,Marge obscured the scandal.,-47.87668228149414,-48.24344253540039,0.36676025390625
own,V406,1b,(d) Other Passivizable,The computer was owned by Marge.,Marge owned the computer.,-38.43548583984375,-35.6254768371582,-2.810009002685547
paint,V060,1b,(a) Agent-Patient,The ceiling was painted by Marge.,Marge painted the ceiling.,-39.70862579345703,-39.690853118896484,-0.017772674560546875
perform,V084,1a,(a) Agent-Patient,The play was performed by Marge.,Marge performed the play.,-32.99143981933594,-33.961631774902344,0.9701919555664062
play,V085,1b,(a) Agent-Patient,The record was played by Marge.,Marge played the record.,-40.66643524169922,-36.54397201538086,-4.122463226318359
pocket,V017,1b,(a) Agent-Patient,The money was pocketed by Marge.,Marge pocketed the money.,-36.49395751953125,-38.23371124267578,1.7397537231445312
polish,V016,1a,(a) Agent-Patient,The medal was polished by Marge.,Marge polished the medal.,-45.447078704833984,-45.194480895996094,-0.2525978088378906
pop,V145,1a,(a) Agent-Patient,The balloon was popped by Marge.,Marge popped the balloon.,-38.00334930419922,-43.69830322265625,5.694953918457031
position,V003,1a,(a) Agent-Patient,The ornament was positioned by Marge.,Marge positioned the ornament.,-49.72846221923828,-48.23000717163086,-1.4984550476074219
possess,V407,1a,(d) Other Passivizable,The ticket was possessed by Marge.,Marge possessed the ticket.,-45.09251022338867,-41.7716178894043,-3.320892333984375
post,V026,1a,(a) Agent-Patient,The letter was posted by Marge.,Marge posted the letter.,-34.20783233642578,-31.075767517089844,-3.1320648193359375
pot,V018,1a,(a) Agent-Patient,The ball was potted by Marge.,Marge potted the ball.,-42.7270393371582,-45.78904342651367,3.0620040893554688
pour,V009,1a,(a) Agent-Patient,The coke was poured by Marge.,Marge poured the coke.,-42.76616668701172,-48.476261138916016,5.710094451904297
predict,V420,1a,(d) Other Passivizable,The outcome was predicted by Marge.,Marge predicted the outcome.,-41.17115020751953,-39.35999298095703,-1.8111572265625
proclaim,V419,1b,(d) Other Passivizable,The truth was proclaimed by Marge.,Marge proclaimed the truth.,-42.2578125,-40.90211486816406,-1.3556976318359375
propose,V105,1b,(a) Agent-Patient,The toast was proposed by Marge.,Marge proposed the toast.,-43.46944808959961,-43.389305114746094,-0.08014297485351562
prove,V409,1b,(d) Other Passivizable,The theory was proven by Marge.,Marge proved the theory.,-36.314823150634766,-38.88739776611328,2.5725746154785156
quote,V089,1a,(a) Agent-Patient,The speech was quoted by Marge.,Marge quoted the speech.,-39.7032470703125,-36.950992584228516,-2.7522544860839844
read,V090,1b,(a) Agent-Patient,The paper was read by Marge.,Marge read the paper.,-29.44544219970703,-33.673458099365234,4.228015899658203
receive,V400,1b,(d) Other Passivizable,The present was received by Marge.,Marge received the present.,-34.99403381347656,-42.06944274902344,7.075408935546875
recite,V091,1a,(a) Agent-Patient,The prayer was recited by Marge.,Marge recited the prayer.,-42.42403793334961,-40.533973693847656,-1.8900642395019531
repeat,V106,1a,(a) Agent-Patient,The claim was repeated by Marge.,Marge repeated the claim.,-33.96247863769531,-36.912471771240234,2.949993133544922
report,V107,1b,(a) Agent-Patient,The event was reported by Marge.,Marge reported the event.,-32.47569274902344,-33.64872360229492,1.1730308532714844
reveal,V421,1b,(d) Other Passivizable,The decision was revealed by Marge.,Marge revealed the decision.,-37.579566955566406,-35.04634475708008,-2.533222198486328
rinse,V022,1a,(a) Agent-Patient,The vase was rinsed by Marge.,Marge rinsed the vase.,-48.10465621948242,-51.75718688964844,3.6525306701660156
rip,V128,1a,(a) Agent-Patient,The T-shirt was ripped by Marge.,Marge ripped the T-shirt.,-38.265045166015625,-36.14016342163086,-2.1248817443847656
roar,V097,1a,(a) Agent-Patient,The insult was roared by Marge.,Marge roared the insult.,-41.091331481933594,-50.8125114440918,9.721179962158203
row,V031,1b,(a) Agent-Patient,The boat was rowed by Marge.,Marge rowed the boat.,-38.69918441772461,-40.106266021728516,1.4070816040039062
ruin,V123,1b,(a) Agent-Patient,The sofa was ruined by Marge.,Marge ruined the sofa.,-43.350807189941406,-42.87950134277344,-0.47130584716796875
sing,V086,1a,(a) Agent-Patient,The song was sung by Marge.,Marge sang the song.,-30.753231048583984,-30.497108459472656,-0.2561225891113281
saw,V044,1b,(a) Agent-Patient,The wood was sawn by Marge.,Marge sawed the wood.,-41.43042755126953,-42.897438049316406,1.467010498046875
scoop,V007,1a,(a) Agent-Patient,The ice-cream was scooped by Marge.,Marge scooped the ice-cream.,-45.53803253173828,-47.46360778808594,1.9255752563476562
scream,V098,1b,(a) Agent-Patient,The warning was screamed by Marge.,Marge screamed the warning.,-40.307945251464844,-44.513877868652344,4.2059326171875
seal,V052,1a,(a) Agent-Patient,The envelope was sealed by Marge.,Marge sealed the envelope.,-38.80005645751953,-37.77299499511719,-1.0270614624023438
search,V087,1a,(a) Agent-Patient,The area was searched by Marge.,Marge searched the area.,-32.244606018066406,-37.86884307861328,5.624237060546875
seize,V036,1a,(a) Agent-Patient,The note was seized by Marge.,Marge seized the note.,-38.17896270751953,-41.186641693115234,3.007678985595703
send,V027,1b,(a) Agent-Patient,The parcel was sent by Marge.,Marge sent the parcel.,-35.92881774902344,-41.792213439941406,5.863395690917969
sew,V072,1a,(a) Agent-Patient,The cushion was sewn by Marge.,Marge sewed the cushion.,-51.87943649291992,-47.56798553466797,-4.311450958251953
shatter,V129,1b,(a) Agent-Patient,The window was shattered by Marge.,Marge shattered the window.,-42.22017288208008,-37.102054595947266,-5.1181182861328125
shout,V099,1a,(a) Agent-Patient,The answer was shouted by Marge.,Marge shouted the answer.,-38.49595260620117,-41.195499420166016,2.6995468139648438
shovel,V008,1b,(a) Agent-Patient,The snow was shovelled by Marge.,Marge shovelled the snow.,-49.33012008666992,-47.648094177246094,-1.6820259094238281
show,V422,1a,(d) Other Passivizable,The method was shown by Marge.,Marge showed the method.,-36.438987731933594,-40.61014938354492,4.171161651611328
shrink,V146,1b,(a) Agent-Patient,The sock was shrunk by Marge.,Marge shrank the sock.,-50.113975524902344,-50.88395690917969,0.7699813842773438
sign,V062,1b,(a) Agent-Patient,The sheet was signed by Marge.,Marge signed the sheet.,-38.61722183227539,-38.90962600708008,0.2924041748046875
sip,V112,1b,(a) Agent-Patient,The drink was sipped by Marge.,Marge sipped the drink.,-37.92354965209961,-43.82493591308594,5.901386260986328
sketch,V064,1b,(a) Agent-Patient,The drawing was sketched by Marge.,Marge sketched the drawing.,-44.26479721069336,-42.79188537597656,-1.4729118347167969
slice,V048,1a,(a) Agent-Patient,The bread was sliced by Marge.,Marge sliced the bread.,-40.60385513305664,-40.24712371826172,-0.3567314147949219
slurp,V113,1a,(a) Agent-Patient,The soup was slurped by Marge.,Marge slurped the soup.,-42.608863830566406,-48.14471435546875,5.535850524902344
smash,V130,1a,(a) Agent-Patient,The plate was smashed by Marge.,Marge smashed the plate.,-40.404701232910156,-38.8714714050293,-1.5332298278808594
snap,V131,1b,(a) Agent-Patient,The ruler was snapped by Marge.,Marge snapped the ruler.,-41.5854606628418,-47.177879333496094,5.592418670654297
sell,V032,1b,(a) Agent-Patient,The car was sold by Marge.,Marge sold the car.,-35.65338134765625,-34.58256912231445,-1.0708122253417969
spill,V010,1b,(a) Agent-Patient,The juice was spilt by Marge.,Marge spilt the juice.,-48.05078887939453,-48.100555419921875,0.04976654052734375
split,V132,1b,(a) Agent-Patient,The shirt was split by Marge.,Marge split the shirt.,-39.0311164855957,-41.45817184448242,2.4270553588867188
stain,V014,1a,(a) Agent-Patient,The tablecloth was stained by Marge.,Marge stained the tablecloth.,-50.81793975830078,-47.00165939331055,-3.8162803649902344
stammer,V100,1b,(a) Agent-Patient,The apology was stammered by Marge.,Marge stammered the apology.,-47.206695556640625,-48.5039176940918,1.2972221374511719
staple,V053,1b,(a) Agent-Patient,The paper was stapled by Marge.,Marge stapled the paper.,-38.995147705078125,-47.638824462890625,8.6436767578125
start,V152,1a,(a) Agent-Patient,The game was started by Marge.,Marge started the game.,-27.493507385253906,-31.989194869995117,4.495687484741211
steal,V024,1a,(a) Agent-Patient,The necklace was stolen by Marge.,Marge stole the necklace.,-36.64799118041992,-38.522483825683594,1.8744926452636719
store,V042,1a,(a) Agent-Patient,The food was stored by Marge.,Marge stored the food.,-38.898651123046875,-39.255760192871094,0.35710906982421875
study,V039,1a,(a) Agent-Patient,The book was studied by Marge.,Marge studied the book.,-35.20854949951172,-37.316246032714844,2.107696533203125
succumb to,V403,1a,(d) Other Passivizable,The disease was succumbed to by Marge.,Marge succumbed to the disease.,-33.80186080932617,-52.60523986816406,18.80337905883789
suck,V114,1b,(a) Agent-Patient,The sweet was sucked by Marge.,Marge sucked the sweet.,-40.90205764770508,-52.06639099121094,11.16433334350586
suggest,V423,1b,(d) Other Passivizable,The visit was suggested by Marge.,Marge suggested the visit.,-37.41678237915039,-38.62395095825195,1.2071685791015625
swallow,V117,1a,(a) Agent-Patient,The gum was swallowed by Marge.,Marge swallowed the gum.,-40.77860641479492,-43.3204345703125,2.541828155517578
sweep,V023,1b,(a) Agent-Patient,The floor was swept by Marge.,Marge swept the floor.,-32.331573486328125,-39.894493103027344,7.562919616699219
taste,V397,1a,(c) Experiencer-Theme,The soup was tasted by Marge.,Marge tasted the soup.,-44.17646026611328,-43.4067268371582,-0.7697334289550781
tie,V054,1a,(a) Agent-Patient,The shoelace was tied by Marge.,Marge tied the shoelace.,-43.041873931884766,-48.75528335571289,5.713409423828125
toast,V142,1b,(a) Agent-Patient,The bread was toasted by Marge.,Marge toasted the bread.,-43.2390022277832,-46.014129638671875,2.775127410888672
tell,V092,1a,(a) Agent-Patient,The story was told by Marge.,Marge told the story.,-28.7742919921875,-28.43764305114746,-0.33664894104003906
take,V025,1b,(a) Agent-Patient,The money was taken by Marge.,Marge took the money.,-29.49440574645996,-34.86602783203125,5.371622085571289
tear,V133,1a,(a) Agent-Patient,The magazine was torn by Marge.,Marge tore the magazine.,-39.597679138183594,-45.517303466796875,5.919624328613281
twist,V012,1a,(a) Agent-Patient,The handle was twisted by Marge.,Marge twisted the handle.,-40.224666595458984,-38.91236877441406,-1.3122978210449219
type,V065,1a,(a) Agent-Patient,The list was typed by Marge.,Marge typed the list.,-40.70355987548828,-40.37432861328125,-0.32923126220703125
unbolt,V057,1a,(a) Agent-Patient,The gate was unbolted by Marge.,Marge unbolted the gate.,-46.27231979370117,-50.322052001953125,4.049732208251953
undergo,V402,1b,(d) Other Passivizable,The surgery was undergone by Marge.,Marge underwent the surgery.,-31.68828582763672,-48.108734130859375,16.420448303222656
unlock,V058,1b,(a) Agent-Patient,The door was unlocked by Marge.,Marge unlocked the door.,-35.09526824951172,-34.61663055419922,-0.4786376953125
unzip,V059,1a,(a) Agent-Patient,The case was unzipped by Marge.,Marge unzipped the case.,-41.60043716430664,-49.659507751464844,8.059070587158203
varnish,V061,1a,(a) Agent-Patient,The chair was varnished by Marge.,Marge varnished the chair.,-49.374786376953125,-53.745994567871094,4.371208190917969
want,V399,1a,(c) Experiencer-Theme,The cake was wanted by Marge.,Marge wanted the cake.,-35.85319900512695,-44.493202209472656,8.640003204345703
fit,V446,1a,(e) Non-Passivizable,Marge was fitted by the dress.,The dress fitted Marge.,-44.36872482299805,-50.490020751953125,6.121295928955078
whisper,V101,1a,(a) Agent-Patient,The reply was whispered by Marge.,Marge whispered the reply.,-45.733768463134766,-43.07193374633789,-2.661834716796875
wreck,V124,1a,(a) Agent-Patient,The shop was wrecked by Marge.,Marge wrecked the shop.,-41.01576232910156,-39.54925537109375,-1.4665069580078125
write,V066,1b,(a) Agent-Patient,The novel was written by Marge.,Marge wrote the novel.,-34.9806022644043,-30.420116424560547,-4.56048583984375
yell,V102,1b,(a) Agent-Patient,The news was yelled by Marge.,Marge yelled the news.,-42.54472732543945,-42.387996673583984,-0.15673065185546875
zip,V055,1b,(a) Agent-Patient,The jacket was zipped by Marge.,Marge zipped the jacket.,-47.83721160888672,-45.32313919067383,-2.5140724182128906
contain,V433,1a,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-24.830032348632812,-32.28481674194336,7.454784393310547
contain,V433,1b,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-24.830032348632812,-32.28481674194336,7.454784393310547
"sleep (i.e., hold enough sleeping space for)",V452,2a,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-46.54936599731445,-41.40532684326172,-5.144039154052734
"sleep (i.e., hold enough sleeping space for)",V452,2b,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-46.54936599731445,-41.40532684326172,-5.144039154052734
sprout,V472,1a,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-38.30698776245117,-31.6834659576416,-6.62352180480957
sprout,V472,1b,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-38.30698776245117,-31.6834659576416,-6.62352180480957
drip,V463,2a,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-39.70227813720703,-40.050567626953125,0.34828948974609375
drip,V463,2b,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-39.70227813720703,-40.050567626953125,0.34828948974609375
surround,V430,2a,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-25.432828903198242,-52.372314453125,26.939485549926758
surround,V430,2b,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-25.432828903198242,-52.372314453125,26.939485549926758
house,V449,2a,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-37.46878433227539,-38.27565002441406,0.8068656921386719
house,V449,2b,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-37.46878433227539,-38.27565002441406,0.8068656921386719
have,V455,2a,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-22.81063461303711,-35.006771087646484,12.196136474609375
have,V455,2b,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-22.81063461303711,-35.006771087646484,12.196136474609375
ooze,V467,2a,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-39.1672248840332,-45.56809997558594,6.400875091552734
ooze,V467,2b,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-39.1672248840332,-45.56809997558594,6.400875091552734
belch,V460,1a,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-42.232826232910156,-42.19646453857422,-0.0363616943359375
belch,V460,1b,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-42.232826232910156,-42.19646453857422,-0.0363616943359375
puff,V468,1a,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-39.50505447387695,-33.80365753173828,-5.701396942138672
puff,V468,1b,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-39.50505447387695,-33.80365753173828,-5.701396942138672
cap,V428,2a,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-31.486202239990234,-30.260147094726562,-1.2260551452636719
cap,V428,2b,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-31.486202239990234,-30.260147094726562,-1.2260551452636719
cap,V428,1a,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-29.398584365844727,-28.322521209716797,-1.0760631561279297
cap,V428,1b,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-29.398584365844727,-28.322521209716797,-1.0760631561279297
spew,V470,1a,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-36.046390533447266,-44.333763122558594,8.287372589111328
spew,V470,1b,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-36.046390533447266,-44.333763122558594,8.287372589111328
"serve (i.e., be enough food for)",V451,2a,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-39.215389251708984,-36.64152908325195,-2.5738601684570312
"serve (i.e., be enough food for)",V451,2b,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-39.215389251708984,-36.64152908325195,-2.5738601684570312
play,V085,2b,(a) Agent-Patient,The DVD was played by Wendy.,Wendy played the DVD.,-32.22089767456055,-37.81700897216797,5.596111297607422
crease,V134,2a,(a) Agent-Patient,The T-shirt was creased by Wendy.,Wendy creased the T-shirt.,-40.051326751708984,-46.4831428527832,6.431816101074219
justify,V408,2a,(d) Other Passivizable,The action was justified by Wendy.,Wendy justified the action.,-27.879074096679688,-37.91108703613281,10.032012939453125
confirm,V413,2b,(d) Other Passivizable,The allegation was confirmed by Wendy.,Wendy confirmed the allegation.,-25.618656158447266,-34.942874908447266,9.32421875
imply,V416,2a,(d) Other Passivizable,The answer was implied by Wendy.,Wendy implied the answer.,-31.430118560791016,-39.154720306396484,7.724601745605469
memorize,V038,2a,(a) Agent-Patient,The answer was memorized by Wendy.,Wendy memorized the answer.,-30.06073570251465,-40.614044189453125,10.553308486938477
mumble,V095,2a,(a) Agent-Patient,The answer was mumbled by Wendy.,Wendy mumbled the answer.,-35.17401885986328,-43.79206848144531,8.618049621582031
stammer,V100,2b,(a) Agent-Patient,The answer was stammered by Wendy.,Wendy stammered the answer.,-33.7930908203125,-53.53852081298828,19.74542999267578
assert,V412,2a,(d) Other Passivizable,The argument was asserted by Wendy.,Wendy asserted the argument.,-31.662803649902344,-39.25844955444336,7.595645904541016
commence,V148,2a,(a) Agent-Patient,The argument was commenced by Wendy.,Wendy commenced the argument.,-35.586944580078125,-39.5120849609375,3.925140380859375
"head (i.e., be at the top of)",V431,2a,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-36.78502655029297,-39.378021240234375,2.5929946899414062
"head (i.e., be at the top of)",V431,2b,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-36.78502655029297,-39.378021240234375,2.5929946899414062
type,V065,2a,(a) Agent-Patient,The article was typed by Wendy.,Wendy typed the article.,-37.67760467529297,-36.79389190673828,-0.8837127685546875
beat,V077,2b,(a) Agent-Patient,The batter was beaten by Wendy.,Wendy beat the batter.,-31.488353729248047,-42.20703125,10.718677520751953
unlock,V058,2b,(a) Agent-Patient,The bike was unlocked by Wendy.,Wendy unlocked the bike.,-31.649166107177734,-38.493072509765625,6.843906402587891
"total (i.e., add up to)",V440,1a,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-30.363569259643555,-38.673526763916016,8.309957504272461
"total (i.e., add up to)",V440,1b,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-30.363569259643555,-38.673526763916016,8.309957504272461
munch,V110,2b,(a) Agent-Patient,The biscuit was munched by Wendy.,Wendy munched the biscuit.,-41.903663635253906,-48.87646484375,6.972801208496094
pot,V018,2a,(a) Agent-Patient,The black-ball was potted by Wendy.,Wendy potted the black-ball.,-45.963600158691406,-60.443172454833984,14.479572296142578
row,V031,2b,(a) Agent-Patient,The boat was rowed by Wendy.,Wendy rowed the boat.,-37.21175003051758,-40.010536193847656,2.798786163330078
earn,V034,2b,(a) Agent-Patient,The bonus was earned by Wendy.,Wendy earned the bonus.,-34.753910064697266,-40.24915313720703,5.495243072509766
cost,V442,1a,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-22.57540512084961,-34.17317199707031,11.597766876220703
cost,V442,1b,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-22.57540512084961,-34.17317199707031,11.597766876220703
buy,V033,2a,(a) Agent-Patient,The book was bought by Wendy.,Wendy bought the book.,-26.242664337158203,-31.99864959716797,5.755985260009766
lace,V050,2a,(a) Agent-Patient,The boot was laced by Wendy.,Wendy laced the boot.,-34.63846969604492,-42.817230224609375,8.178760528564453
grip,V040,2b,(a) Agent-Patient,The bottle was gripped by Wendy.,Wendy gripped the bottle.,-30.69646453857422,-46.813446044921875,16.116981506347656
tie,V054,2a,(a) Agent-Patient,The bow was tied by Wendy.,Wendy tied the bow.,-30.871498107910156,-42.09468078613281,11.223182678222656
chip,V126,2b,(a) Agent-Patient,The bowl was chipped by Wendy.,Wendy chipped the bowl.,-31.175565719604492,-44.83599853515625,13.660432815551758
get,V405,2a,(d) Other Passivizable,The box was got by Wendy.,Wendy got the box.,-30.777639389038086,-44.65402603149414,13.876386642456055
bend,V135,2b,(a) Agent-Patient,The branch was bent by Wendy.,Wendy bent the branch.,-35.08075714111328,-44.417938232421875,9.337181091308594
bake,V137,2a,(a) Agent-Patient,The bread was baked by Wendy.,Wendy baked the bread.,-29.589853286743164,-35.679134368896484,6.08928108215332
knead,V076,2a,(a) Agent-Patient,The bread was kneaded by Wendy.,Wendy kneaded the bread.,-38.6423454284668,-43.83721160888672,5.194866180419922
gobble,V115,2a,(a) Agent-Patient,The breakfast was gobbled by Wendy.,Wendy gobbled the breakfast.,-39.21409225463867,-44.43939208984375,5.225299835205078
span,V432,1a,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.94466018676758,-43.82147216796875,5.876811981201172
span,V432,1b,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.94466018676758,-43.82147216796875,5.876811981201172
pop,V145,2a,(a) Agent-Patient,The bubble-wrap was popped by Wendy.,Wendy popped the bubble-wrap.,-36.58979034423828,-50.301570892333984,13.711780548095703
slice,V048,2a,(a) Agent-Patient,The cake was sliced by Wendy.,Wendy sliced the cake.,-28.33002281188965,-37.16978073120117,8.839757919311523
cost,V442,2a,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-26.711063385009766,-31.639362335205078,4.9282989501953125
cost,V442,2b,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-26.711063385009766,-31.639362335205078,4.9282989501953125
drive,V030,2a,(a) Agent-Patient,The car was driven by Wendy.,Wendy drove the car.,-23.289398193359375,-30.365604400634766,7.076206207275391
lock,V051,2b,(a) Agent-Patient,The car was locked by Wendy.,Wendy locked the car.,-29.260452270507812,-34.379608154296875,5.1191558837890625
staple,V053,2b,(a) Agent-Patient,The card was stapled by Wendy.,Wendy stapled the card.,-33.28902816772461,-45.077423095703125,11.788394927978516
zip,V055,2b,(a) Agent-Patient,The cardigan was zipped by Wendy.,Wendy zipped the cardigan.,-37.78936004638672,-51.0215950012207,13.232234954833984
ruin,V123,2b,(a) Agent-Patient,The carpet was ruined by Wendy.,Wendy ruined the carpet.,-32.61271286010742,-44.50733947753906,11.89462661743164
mash,V047,2b,(a) Agent-Patient,The carrot was mashed by Wendy.,Wendy mashed the carrot.,-39.990692138671875,-46.969261169433594,6.978569030761719
build,V068,2b,(a) Agent-Patient,The castle was built by Wendy.,Wendy built the castle.,-29.994375228881836,-35.75674057006836,5.762365341186523
draw,V063,2a,(a) Agent-Patient,The cat was drawn by Wendy.,Wendy drew the cat.,-30.053104400634766,-35.79341125488281,5.740306854248047
drip,V463,1a,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-35.522972106933594,-33.832271575927734,-1.6907005310058594
drip,V463,1b,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-35.522972106933594,-33.832271575927734,-1.6907005310058594
pocket,V017,2b,(a) Agent-Patient,The cheque was pocketed by Wendy.,Wendy pocketed the cheque.,-34.681976318359375,-41.480072021484375,6.798095703125
"feed (i.e., be enough for a certain number of people)",V447,2a,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-33.09529495239258,-30.438365936279297,-2.6569290161132812
"feed (i.e., be enough for a certain number of people)",V447,2b,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-33.09529495239258,-30.438365936279297,-2.6569290161132812
melt,V079,2b,(a) Agent-Patient,The chocolate was melted by Wendy.,Wendy melted the chocolate.,-31.714641571044922,-40.30557632446289,8.590934753417969
sing,V086,2a,(a) Agent-Patient,The chorus was sung by Wendy.,Wendy sang the chorus.,-25.169719696044922,-36.6536865234375,11.483966827392578
destroy,V121,2b,(a) Agent-Patient,The city was destroyed by Wendy.,Wendy destroyed the city.,-25.288259506225586,-42.38041687011719,17.0921573638916
nullify,V411,2b,(d) Other Passivizable,The claim was nullified by Wendy.,Wendy nullified the claim.,-38.3563346862793,-42.25525665283203,3.8989219665527344
button,V049,2b,(a) Agent-Patient,The coat was buttoned by Wendy.,Wendy buttoned the coat.,-39.81306457519531,-41.679954528808594,1.8668899536132812
invent,V075,2b,(a) Agent-Patient,The cocktail was invented by Wendy.,Wendy invented the cocktail.,-30.846595764160156,-38.349369049072266,7.502773284912109
spill,V010,2b,(a) Agent-Patient,The coffee was spilt by Wendy.,Wendy spilt the coffee.,-37.55935287475586,-48.36730194091797,10.80794906616211
guzzle,V116,2b,(a) Agent-Patient,The coke was guzzled by Wendy.,Wendy guzzled the coke.,-42.35735321044922,-50.733726501464844,8.376373291015625
inherit,V404,2b,(d) Other Passivizable,The company was inherited by Wendy.,Wendy inherited the company.,-29.18159294128418,-40.37931823730469,11.197725296020508
sign,V062,2b,(a) Agent-Patient,The contract was signed by Wendy.,Wendy signed the contract.,-23.798259735107422,-32.76793670654297,8.969676971435547
continue,V149,2b,(a) Agent-Patient,The conversation was continued by Wendy.,Wendy continued the conversation.,-25.5159912109375,-34.878448486328125,9.362457275390625
nibble,V111,2a,(a) Agent-Patient,The cookie was nibbled by Wendy.,Wendy nibbled the cookie.,-33.563499450683594,-47.72333908081055,14.159839630126953
design,V074,2a,(a) Agent-Patient,The cover was designed by Wendy.,Wendy designed the cover.,-27.12147331237793,-36.09204864501953,8.970575332641602
roar,V097,2a,(a) Agent-Patient,The curse was roared by Wendy.,Wendy roared the curse.,-35.90675354003906,-46.652320861816406,10.745567321777344
announce,V103,2b,(a) Agent-Patient,The date was announced by Wendy.,Wendy announced the date.,-26.979629516601562,-35.39634323120117,8.41671371459961
hammer,V006,2b,(a) Agent-Patient,The desk was hammered by Wendy.,Wendy hammered the desk.,-39.091373443603516,-45.07664489746094,5.985271453857422
end,V150,2a,(a) Agent-Patient,The discussion was ended by Wendy.,Wendy ended the discussion.,-27.10027313232422,-36.997291564941406,9.897018432617188
arrange,V001,2a,(a) Agent-Patient,The display was arranged by Wendy.,Wendy arranged the display.,-31.473976135253906,-36.965980529785156,5.49200439453125
unbolt,V057,2a,(a) Agent-Patient,The door was unbolted by Wendy.,Wendy unbolted the door.,-39.04114532470703,-50.075435638427734,11.034290313720703
