Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
pot,V018,1a,(a) Agent-Patient,The ball was potted by Marge.,Marge potted the ball.,-39.40734100341797,-43.52361297607422,4.11627197265625
pour,V009,1a,(a) Agent-Patient,The coke was poured by Marge.,Marge poured the coke.,-43.519386291503906,-46.54804992675781,3.0286636352539062
predict,V420,1a,(d) Other Passivizable,The outcome was predicted by Marge.,Marge predicted the outcome.,-31.98322105407715,-38.42864227294922,6.44542121887207
proclaim,V419,1b,(d) Other Passivizable,The truth was proclaimed by Marge.,Marge proclaimed the truth.,-36.54294204711914,-41.59368133544922,5.050739288330078
propose,V105,1b,(a) Agent-Patient,The toast was proposed by Marge.,Marge proposed the toast.,-39.22388458251953,-43.212730407714844,3.9888458251953125
prove,V409,1b,(d) Other Passivizable,The theory was proven by Marge.,Marge proved the theory.,-33.28175354003906,-37.0837516784668,3.8019981384277344
quote,V089,1a,(a) Agent-Patient,The speech was quoted by Marge.,Marge quoted the speech.,-37.315582275390625,-38.97026062011719,1.6546783447265625
read,V090,1b,(a) Agent-Patient,The paper was read by Marge.,Marge read the paper.,-27.94499969482422,-36.45707321166992,8.512073516845703
receive,V400,1b,(d) Other Passivizable,The present was received by Marge.,Marge received the present.,-33.12568664550781,-39.51930618286133,6.393619537353516
recite,V091,1a,(a) Agent-Patient,The prayer was recited by Marge.,Marge recited the prayer.,-37.99320983886719,-40.26592254638672,2.2727127075195312
repeat,V106,1a,(a) Agent-Patient,The claim was repeated by Marge.,Marge repeated the claim.,-34.294189453125,-36.62500762939453,2.3308181762695312
report,V107,1b,(a) Agent-Patient,The event was reported by Marge.,Marge reported the event.,-32.12945556640625,-33.18424987792969,1.0547943115234375
reveal,V421,1b,(d) Other Passivizable,The decision was revealed by Marge.,Marge revealed the decision.,-33.55393600463867,-36.428123474121094,2.874187469482422
rinse,V022,1a,(a) Agent-Patient,The vase was rinsed by Marge.,Marge rinsed the vase.,-42.05157470703125,-52.865264892578125,10.813690185546875
rip,V128,1a,(a) Agent-Patient,The T-shirt was ripped by Marge.,Marge ripped the T-shirt.,-34.523738861083984,-40.02404022216797,5.500301361083984
roar,V097,1a,(a) Agent-Patient,The insult was roared by Marge.,Marge roared the insult.,-41.453426361083984,-47.14106750488281,5.687641143798828
row,V031,1b,(a) Agent-Patient,The boat was rowed by Marge.,Marge rowed the boat.,-36.97481918334961,-40.864036560058594,3.8892173767089844
ruin,V123,1b,(a) Agent-Patient,The sofa was ruined by Marge.,Marge ruined the sofa.,-42.24464416503906,-39.25768280029297,-2.9869613647460938
sing,V086,1a,(a) Agent-Patient,The song was sung by Marge.,Marge sang the song.,-27.253177642822266,-27.493131637573242,0.23995399475097656
saw,V044,1b,(a) Agent-Patient,The wood was sawn by Marge.,Marge sawed the wood.,-41.54486846923828,-44.23036193847656,2.6854934692382812
scoop,V007,1a,(a) Agent-Patient,The ice-cream was scooped by Marge.,Marge scooped the ice-cream.,-43.78312683105469,-44.72102737426758,0.9379005432128906
scream,V098,1b,(a) Agent-Patient,The warning was screamed by Marge.,Marge screamed the warning.,-34.68086242675781,-51.26716995239258,16.586307525634766
seal,V052,1a,(a) Agent-Patient,The envelope was sealed by Marge.,Marge sealed the envelope.,-35.274112701416016,-36.102256774902344,0.8281440734863281
search,V087,1a,(a) Agent-Patient,The area was searched by Marge.,Marge searched the area.,-30.603952407836914,-36.92293167114258,6.318979263305664
seize,V036,1a,(a) Agent-Patient,The note was seized by Marge.,Marge seized the note.,-33.39535903930664,-39.86363220214844,6.468273162841797
send,V027,1b,(a) Agent-Patient,The parcel was sent by Marge.,Marge sent the parcel.,-33.33845138549805,-39.00975799560547,5.671306610107422
sew,V072,1a,(a) Agent-Patient,The cushion was sewn by Marge.,Marge sewed the cushion.,-45.84982681274414,-47.987342834472656,2.1375160217285156
shatter,V129,1b,(a) Agent-Patient,The window was shattered by Marge.,Marge shattered the window.,-32.97818374633789,-37.408836364746094,4.430652618408203
shout,V099,1a,(a) Agent-Patient,The answer was shouted by Marge.,Marge shouted the answer.,-38.613765716552734,-43.85390090942383,5.240135192871094
shovel,V008,1b,(a) Agent-Patient,The snow was shovelled by Marge.,Marge shovelled the snow.,-44.13396453857422,-47.592594146728516,3.458629608154297
show,V422,1a,(d) Other Passivizable,The method was shown by Marge.,Marge showed the method.,-36.97352981567383,-36.96975326538086,-0.00377655029296875
shrink,V146,1b,(a) Agent-Patient,The sock was shrunk by Marge.,Marge shrank the sock.,-48.651397705078125,-47.626956939697266,-1.0244407653808594
sign,V062,1b,(a) Agent-Patient,The sheet was signed by Marge.,Marge signed the sheet.,-34.522132873535156,-34.08893966674805,-0.4331932067871094
sip,V112,1b,(a) Agent-Patient,The drink was sipped by Marge.,Marge sipped the drink.,-38.17662811279297,-42.21162033081055,4.034992218017578
sketch,V064,1b,(a) Agent-Patient,The drawing was sketched by Marge.,Marge sketched the drawing.,-41.309417724609375,-38.403724670410156,-2.9056930541992188
slice,V048,1a,(a) Agent-Patient,The bread was sliced by Marge.,Marge sliced the bread.,-37.922584533691406,-41.412235260009766,3.4896507263183594
slurp,V113,1a,(a) Agent-Patient,The soup was slurped by Marge.,Marge slurped the soup.,-44.96012878417969,-43.2018928527832,-1.7582359313964844
smash,V130,1a,(a) Agent-Patient,The plate was smashed by Marge.,Marge smashed the plate.,-34.352603912353516,-38.728904724121094,4.376300811767578
snap,V131,1b,(a) Agent-Patient,The ruler was snapped by Marge.,Marge snapped the ruler.,-41.01051330566406,-44.8496208190918,3.8391075134277344
sell,V032,1b,(a) Agent-Patient,The car was sold by Marge.,Marge sold the car.,-28.795555114746094,-36.66630935668945,7.870754241943359
spill,V010,1b,(a) Agent-Patient,The juice was spilt by Marge.,Marge spilt the juice.,-43.969757080078125,-48.27886962890625,4.309112548828125
split,V132,1b,(a) Agent-Patient,The shirt was split by Marge.,Marge split the shirt.,-38.1500244140625,-42.18070983886719,4.0306854248046875
stain,V014,1a,(a) Agent-Patient,The tablecloth was stained by Marge.,Marge stained the tablecloth.,-45.54668045043945,-48.979942321777344,3.4332618713378906
stammer,V100,1b,(a) Agent-Patient,The apology was stammered by Marge.,Marge stammered the apology.,-44.911949157714844,-49.05390167236328,4.1419525146484375
staple,V053,1b,(a) Agent-Patient,The paper was stapled by Marge.,Marge stapled the paper.,-38.88288879394531,-47.19097900390625,8.308090209960938
start,V152,1a,(a) Agent-Patient,The game was started by Marge.,Marge started the game.,-27.42922592163086,-30.48064613342285,3.051420211791992
steal,V024,1a,(a) Agent-Patient,The necklace was stolen by Marge.,Marge stole the necklace.,-35.103675842285156,-36.535762786865234,1.4320869445800781
store,V042,1a,(a) Agent-Patient,The food was stored by Marge.,Marge stored the food.,-33.465938568115234,-40.9997673034668,7.5338287353515625
study,V039,1a,(a) Agent-Patient,The book was studied by Marge.,Marge studied the book.,-35.23599624633789,-39.224578857421875,3.9885826110839844
succumb to,V403,1a,(d) Other Passivizable,The disease was succumbed to by Marge.,Marge succumbed to the disease.,-33.781681060791016,-58.920433044433594,25.138751983642578
suck,V114,1b,(a) Agent-Patient,The sweet was sucked by Marge.,Marge sucked the sweet.,-38.556068420410156,-50.83256149291992,12.276493072509766
suggest,V423,1b,(d) Other Passivizable,The visit was suggested by Marge.,Marge suggested the visit.,-35.392250061035156,-36.766090393066406,1.37384033203125
swallow,V117,1a,(a) Agent-Patient,The gum was swallowed by Marge.,Marge swallowed the gum.,-35.08757019042969,-38.000701904296875,2.9131317138671875
sweep,V023,1b,(a) Agent-Patient,The floor was swept by Marge.,Marge swept the floor.,-29.373802185058594,-40.62114334106445,11.24734115600586
taste,V397,1a,(c) Experiencer-Theme,The soup was tasted by Marge.,Marge tasted the soup.,-35.03107452392578,-41.7308235168457,6.699748992919922
tie,V054,1a,(a) Agent-Patient,The shoelace was tied by Marge.,Marge tied the shoelace.,-39.468563079833984,-48.90167236328125,9.433109283447266
toast,V142,1b,(a) Agent-Patient,The bread was toasted by Marge.,Marge toasted the bread.,-38.02647018432617,-41.0570068359375,3.030536651611328
tell,V092,1a,(a) Agent-Patient,The story was told by Marge.,Marge told the story.,-25.950824737548828,-28.219512939453125,2.268688201904297
take,V025,1b,(a) Agent-Patient,The money was taken by Marge.,Marge took the money.,-27.9137020111084,-33.6766242980957,5.762922286987305
tear,V133,1a,(a) Agent-Patient,The magazine was torn by Marge.,Marge tore the magazine.,-37.74237060546875,-47.71471405029297,9.972343444824219
twist,V012,1a,(a) Agent-Patient,The handle was twisted by Marge.,Marge twisted the handle.,-32.75566101074219,-40.70000457763672,7.944343566894531
type,V065,1a,(a) Agent-Patient,The list was typed by Marge.,Marge typed the list.,-39.35093688964844,-38.129207611083984,-1.2217292785644531
unbolt,V057,1a,(a) Agent-Patient,The gate was unbolted by Marge.,Marge unbolted the gate.,-49.495872497558594,-52.567867279052734,3.0719947814941406
undergo,V402,1b,(d) Other Passivizable,The surgery was undergone by Marge.,Marge underwent the surgery.,-29.433948516845703,-45.822078704833984,16.38813018798828
unlock,V058,1b,(a) Agent-Patient,The door was unlocked by Marge.,Marge unlocked the door.,-32.047420501708984,-35.008758544921875,2.9613380432128906
unzip,V059,1a,(a) Agent-Patient,The case was unzipped by Marge.,Marge unzipped the case.,-37.545738220214844,-45.047523498535156,7.5017852783203125
varnish,V061,1a,(a) Agent-Patient,The chair was varnished by Marge.,Marge varnished the chair.,-51.126983642578125,-53.040687561035156,1.9137039184570312
want,V399,1a,(c) Experiencer-Theme,The cake was wanted by Marge.,Marge wanted the cake.,-32.807395935058594,-42.211387634277344,9.40399169921875
fit,V446,1a,(e) Non-Passivizable,Marge was fitted by the dress.,The dress fitted Marge.,-43.941978454589844,-46.394691467285156,2.4527130126953125
whisper,V101,1a,(a) Agent-Patient,The reply was whispered by Marge.,Marge whispered the reply.,-38.551395416259766,-42.25820541381836,3.7068099975585938
wreck,V124,1a,(a) Agent-Patient,The shop was wrecked by Marge.,Marge wrecked the shop.,-38.160369873046875,-42.30784606933594,4.1474761962890625
write,V066,1b,(a) Agent-Patient,The novel was written by Marge.,Marge wrote the novel.,-32.57203674316406,-29.65346908569336,-2.918567657470703
yell,V102,1b,(a) Agent-Patient,The news was yelled by Marge.,Marge yelled the news.,-38.06548309326172,-40.068458557128906,2.0029754638671875
zip,V055,1b,(a) Agent-Patient,The jacket was zipped by Marge.,Marge zipped the jacket.,-43.07292938232422,-42.95472717285156,-0.11820220947265625
contain,V433,1a,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-26.06857681274414,-34.880672454833984,8.812095642089844
contain,V433,1b,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-26.06857681274414,-34.880672454833984,8.812095642089844
"sleep (i.e., hold enough sleeping space for)",V452,2a,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-45.1479377746582,-44.26070785522461,-0.8872299194335938
"sleep (i.e., hold enough sleeping space for)",V452,2b,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-45.1479377746582,-44.26070785522461,-0.8872299194335938
sprout,V472,1a,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-32.51358413696289,-32.0763053894043,-0.43727874755859375
sprout,V472,1b,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-32.51358413696289,-32.0763053894043,-0.43727874755859375
drip,V463,2a,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-42.255882263183594,-39.326622009277344,-2.92926025390625
drip,V463,2b,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-42.255882263183594,-39.326622009277344,-2.92926025390625
surround,V430,2a,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-26.80659294128418,-46.99095916748047,20.18436622619629
surround,V430,2b,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-26.80659294128418,-46.99095916748047,20.18436622619629
house,V449,2a,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-38.5815315246582,-42.02078628540039,3.4392547607421875
house,V449,2b,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-38.5815315246582,-42.02078628540039,3.4392547607421875
have,V455,2a,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-24.04804229736328,-36.12385559082031,12.075813293457031
have,V455,2b,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-24.04804229736328,-36.12385559082031,12.075813293457031
ooze,V467,2a,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-44.703372955322266,-48.246246337890625,3.5428733825683594
ooze,V467,2b,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-44.703372955322266,-48.246246337890625,3.5428733825683594
belch,V460,1a,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-40.593055725097656,-39.80135726928711,-0.7916984558105469
belch,V460,1b,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-40.593055725097656,-39.80135726928711,-0.7916984558105469
puff,V468,1a,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-36.53154373168945,-38.92673110961914,2.3951873779296875
puff,V468,1b,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-36.53154373168945,-38.92673110961914,2.3951873779296875
cap,V428,2a,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-29.842811584472656,-32.2522087097168,2.4093971252441406
cap,V428,2b,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-29.842811584472656,-32.2522087097168,2.4093971252441406
cap,V428,1a,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-27.117578506469727,-30.552661895751953,3.4350833892822266
cap,V428,1b,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-27.117578506469727,-30.552661895751953,3.4350833892822266
spew,V470,1a,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-39.84806442260742,-41.89907455444336,2.0510101318359375
spew,V470,1b,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-39.84806442260742,-41.89907455444336,2.0510101318359375
"serve (i.e., be enough food for)",V451,2a,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-39.40338897705078,-40.66779708862305,1.2644081115722656
"serve (i.e., be enough food for)",V451,2b,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-39.40338897705078,-40.66779708862305,1.2644081115722656
play,V085,2b,(a) Agent-Patient,The DVD was played by Wendy.,Wendy played the DVD.,-31.879032135009766,-38.16278839111328,6.283756256103516
crease,V134,2a,(a) Agent-Patient,The T-shirt was creased by Wendy.,Wendy creased the T-shirt.,-37.686851501464844,-45.62313461303711,7.936283111572266
justify,V408,2a,(d) Other Passivizable,The action was justified by Wendy.,Wendy justified the action.,-30.37188148498535,-38.98909378051758,8.617212295532227
confirm,V413,2b,(d) Other Passivizable,The allegation was confirmed by Wendy.,Wendy confirmed the allegation.,-25.84583282470703,-32.70277404785156,6.856941223144531
imply,V416,2a,(d) Other Passivizable,The answer was implied by Wendy.,Wendy implied the answer.,-30.899927139282227,-41.44267272949219,10.542745590209961
memorize,V038,2a,(a) Agent-Patient,The answer was memorized by Wendy.,Wendy memorized the answer.,-31.94251251220703,-41.181182861328125,9.238670349121094
mumble,V095,2a,(a) Agent-Patient,The answer was mumbled by Wendy.,Wendy mumbled the answer.,-37.85863494873047,-40.29570770263672,2.43707275390625
stammer,V100,2b,(a) Agent-Patient,The answer was stammered by Wendy.,Wendy stammered the answer.,-34.495338439941406,-48.60160827636719,14.106269836425781
assert,V412,2a,(d) Other Passivizable,The argument was asserted by Wendy.,Wendy asserted the argument.,-29.851247787475586,-42.30997848510742,12.458730697631836
commence,V148,2a,(a) Agent-Patient,The argument was commenced by Wendy.,Wendy commenced the argument.,-35.10905456542969,-42.91463851928711,7.805583953857422
"head (i.e., be at the top of)",V431,2a,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-35.697914123535156,-41.84674072265625,6.148826599121094
"head (i.e., be at the top of)",V431,2b,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-35.697914123535156,-41.84674072265625,6.148826599121094
type,V065,2a,(a) Agent-Patient,The article was typed by Wendy.,Wendy typed the article.,-33.357173919677734,-36.229923248291016,2.8727493286132812
beat,V077,2b,(a) Agent-Patient,The batter was beaten by Wendy.,Wendy beat the batter.,-32.5069580078125,-42.429630279541016,9.922672271728516
unlock,V058,2b,(a) Agent-Patient,The bike was unlocked by Wendy.,Wendy unlocked the bike.,-31.95218276977539,-41.44536590576172,9.493183135986328
"total (i.e., add up to)",V440,1a,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-35.30512237548828,-40.524757385253906,5.219635009765625
"total (i.e., add up to)",V440,1b,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-35.30512237548828,-40.524757385253906,5.219635009765625
munch,V110,2b,(a) Agent-Patient,The biscuit was munched by Wendy.,Wendy munched the biscuit.,-38.9012336730957,-46.903324127197266,8.002090454101562
pot,V018,2a,(a) Agent-Patient,The black-ball was potted by Wendy.,Wendy potted the black-ball.,-45.29349899291992,-56.06919860839844,10.775699615478516
row,V031,2b,(a) Agent-Patient,The boat was rowed by Wendy.,Wendy rowed the boat.,-32.650028228759766,-41.57795715332031,8.927928924560547
earn,V034,2b,(a) Agent-Patient,The bonus was earned by Wendy.,Wendy earned the bonus.,-29.46868133544922,-33.78499221801758,4.316310882568359
cost,V442,1a,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-19.795743942260742,-35.64874267578125,15.852998733520508
cost,V442,1b,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-19.795743942260742,-35.64874267578125,15.852998733520508
buy,V033,2a,(a) Agent-Patient,The book was bought by Wendy.,Wendy bought the book.,-24.290903091430664,-32.3143310546875,8.023427963256836
lace,V050,2a,(a) Agent-Patient,The boot was laced by Wendy.,Wendy laced the boot.,-33.25982666015625,-45.662994384765625,12.403167724609375
grip,V040,2b,(a) Agent-Patient,The bottle was gripped by Wendy.,Wendy gripped the bottle.,-27.692747116088867,-43.7489013671875,16.056154251098633
tie,V054,2a,(a) Agent-Patient,The bow was tied by Wendy.,Wendy tied the bow.,-32.49130630493164,-42.99768829345703,10.50638198852539
chip,V126,2b,(a) Agent-Patient,The bowl was chipped by Wendy.,Wendy chipped the bowl.,-37.19187927246094,-44.152244567871094,6.960365295410156
get,V405,2a,(d) Other Passivizable,The box was got by Wendy.,Wendy got the box.,-29.248031616210938,-42.337310791015625,13.089279174804688
bend,V135,2b,(a) Agent-Patient,The branch was bent by Wendy.,Wendy bent the branch.,-35.42376708984375,-45.25236511230469,9.828598022460938
bake,V137,2a,(a) Agent-Patient,The bread was baked by Wendy.,Wendy baked the bread.,-26.9760799407959,-36.80259323120117,9.826513290405273
knead,V076,2a,(a) Agent-Patient,The bread was kneaded by Wendy.,Wendy kneaded the bread.,-35.50738525390625,-42.8515510559082,7.344165802001953
gobble,V115,2a,(a) Agent-Patient,The breakfast was gobbled by Wendy.,Wendy gobbled the breakfast.,-36.70225524902344,-46.64310073852539,9.940845489501953
span,V432,1a,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.10333251953125,-42.08940124511719,4.9860687255859375
span,V432,1b,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-37.10333251953125,-42.08940124511719,4.9860687255859375
pop,V145,2a,(a) Agent-Patient,The bubble-wrap was popped by Wendy.,Wendy popped the bubble-wrap.,-35.361934661865234,-49.70431137084961,14.342376708984375
slice,V048,2a,(a) Agent-Patient,The cake was sliced by Wendy.,Wendy sliced the cake.,-27.23321533203125,-39.17841720581055,11.945201873779297
cost,V442,2a,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-27.031265258789062,-31.475053787231445,4.443788528442383
cost,V442,2b,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-27.031265258789062,-31.475053787231445,4.443788528442383
drive,V030,2a,(a) Agent-Patient,The car was driven by Wendy.,Wendy drove the car.,-22.367782592773438,-28.98779296875,6.6200103759765625
lock,V051,2b,(a) Agent-Patient,The car was locked by Wendy.,Wendy locked the car.,-31.050006866455078,-41.39536666870117,10.345359802246094
staple,V053,2b,(a) Agent-Patient,The card was stapled by Wendy.,Wendy stapled the card.,-36.3665657043457,-44.17951202392578,7.812946319580078
zip,V055,2b,(a) Agent-Patient,The cardigan was zipped by Wendy.,Wendy zipped the cardigan.,-46.44721984863281,-49.58122253417969,3.134002685546875
ruin,V123,2b,(a) Agent-Patient,The carpet was ruined by Wendy.,Wendy ruined the carpet.,-31.253681182861328,-39.20160675048828,7.947925567626953
mash,V047,2b,(a) Agent-Patient,The carrot was mashed by Wendy.,Wendy mashed the carrot.,-35.17504119873047,-45.525672912597656,10.350631713867188
build,V068,2b,(a) Agent-Patient,The castle was built by Wendy.,Wendy built the castle.,-30.052501678466797,-34.701255798339844,4.648754119873047
draw,V063,2a,(a) Agent-Patient,The cat was drawn by Wendy.,Wendy drew the cat.,-28.70670509338379,-35.96940994262695,7.262704849243164
drip,V463,1a,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-36.39194869995117,-31.355396270751953,-5.036552429199219
drip,V463,1b,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-36.39194869995117,-31.355396270751953,-5.036552429199219
pocket,V017,2b,(a) Agent-Patient,The cheque was pocketed by Wendy.,Wendy pocketed the cheque.,-33.80757522583008,-45.17443084716797,11.36685562133789
"feed (i.e., be enough for a certain number of people)",V447,2a,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-34.191463470458984,-29.772212982177734,-4.41925048828125
"feed (i.e., be enough for a certain number of people)",V447,2b,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-34.191463470458984,-29.772212982177734,-4.41925048828125
melt,V079,2b,(a) Agent-Patient,The chocolate was melted by Wendy.,Wendy melted the chocolate.,-28.841564178466797,-44.272735595703125,15.431171417236328
sing,V086,2a,(a) Agent-Patient,The chorus was sung by Wendy.,Wendy sang the chorus.,-26.835094451904297,-31.078243255615234,4.2431488037109375
destroy,V121,2b,(a) Agent-Patient,The city was destroyed by Wendy.,Wendy destroyed the city.,-24.89743423461914,-41.3176155090332,16.420181274414062
nullify,V411,2b,(d) Other Passivizable,The claim was nullified by Wendy.,Wendy nullified the claim.,-40.16686248779297,-41.165401458740234,0.9985389709472656
button,V049,2b,(a) Agent-Patient,The coat was buttoned by Wendy.,Wendy buttoned the coat.,-38.77747344970703,-43.654869079589844,4.8773956298828125
invent,V075,2b,(a) Agent-Patient,The cocktail was invented by Wendy.,Wendy invented the cocktail.,-30.817096710205078,-34.523284912109375,3.706188201904297
spill,V010,2b,(a) Agent-Patient,The coffee was spilt by Wendy.,Wendy spilt the coffee.,-38.2805290222168,-48.86225128173828,10.581722259521484
guzzle,V116,2b,(a) Agent-Patient,The coke was guzzled by Wendy.,Wendy guzzled the coke.,-41.73516082763672,-49.717105865478516,7.981945037841797
inherit,V404,2b,(d) Other Passivizable,The company was inherited by Wendy.,Wendy inherited the company.,-25.249849319458008,-37.22161865234375,11.971769332885742
sign,V062,2b,(a) Agent-Patient,The contract was signed by Wendy.,Wendy signed the contract.,-26.56110954284668,-32.400901794433594,5.839792251586914
continue,V149,2b,(a) Agent-Patient,The conversation was continued by Wendy.,Wendy continued the conversation.,-22.493070602416992,-34.06188201904297,11.568811416625977
nibble,V111,2a,(a) Agent-Patient,The cookie was nibbled by Wendy.,Wendy nibbled the cookie.,-40.281982421875,-46.206539154052734,5.924556732177734
design,V074,2a,(a) Agent-Patient,The cover was designed by Wendy.,Wendy designed the cover.,-28.175539016723633,-33.55552673339844,5.379987716674805
roar,V097,2a,(a) Agent-Patient,The curse was roared by Wendy.,Wendy roared the curse.,-34.62651443481445,-44.63063430786133,10.004119873046875
announce,V103,2b,(a) Agent-Patient,The date was announced by Wendy.,Wendy announced the date.,-24.398826599121094,-33.47385787963867,9.075031280517578
hammer,V006,2b,(a) Agent-Patient,The desk was hammered by Wendy.,Wendy hammered the desk.,-31.76197624206543,-44.855533599853516,13.093557357788086
end,V150,2a,(a) Agent-Patient,The discussion was ended by Wendy.,Wendy ended the discussion.,-28.589555740356445,-36.6907958984375,8.101240158081055
arrange,V001,2a,(a) Agent-Patient,The display was arranged by Wendy.,Wendy arranged the display.,-33.96849060058594,-34.55412673950195,0.5856361389160156
unbolt,V057,2a,(a) Agent-Patient,The door was unbolted by Wendy.,Wendy unbolted the door.,-43.634071350097656,-52.07408905029297,8.440017700195312
pour,V009,2a,(a) Agent-Patient,The drink was poured by Wendy.,Wendy poured the drink.,-29.978134155273438,-36.78411865234375,6.8059844970703125
want,V399,2a,(c) Experiencer-Theme,The drink was wanted by Wendy.,Wendy wanted the drink.,-27.139272689819336,-41.94019317626953,14.800920486450195
abut,V434,1a,(d) Other Passivizable,The property was abutted by the driveway.,The driveway abutted the property.,-34.9801139831543,-42.36412811279297,7.384014129638672
abut,V434,1b,(d) Other Passivizable,The property was abutted by the driveway.,The driveway abutted the property.,-34.9801139831543,-42.36412811279297,7.384014129638672
fry,V140,2b,(a) Agent-Patient,The egg was fried by Wendy.,Wendy fried the egg.,-31.050687789916992,-39.419677734375,8.368989944458008
"feed (i.e., be enough for a certain number of people)",V447,1a,(e) Non-Passivizable,The family was fed by the meal.,The meal fed the family.,-33.736000061035156,-33.3759651184082,-0.3600349426269531
"feed (i.e., be enough for a certain number of people)",V447,1b,(e) Non-Passivizable,The family was fed by the meal.,The meal fed the family.,-33.736000061035156,-33.3759651184082,-0.3600349426269531
border,V425,2a,(d) Other Passivizable,The forest was bordered by the farm.,The farm bordered the forest.,-39.958160400390625,-38.357887268066406,-1.6002731323242188
border,V425,2b,(d) Other Passivizable,The forest was bordered by the farm.,The farm bordered the forest.,-39.958160400390625,-38.357887268066406,-1.6002731323242188
ring,V436,2a,(d) Other Passivizable,The house was ringed by the fence.,The fence ringed the house.,-30.952348709106445,-35.087677001953125,4.13532829284668
ring,V436,2b,(d) Other Passivizable,The house was ringed by the fence.,The fence ringed the house.,-30.952348709106445,-35.087677001953125,4.13532829284668
encircle,V424,2a,(d) Other Passivizable,The field was encircled by trees.,Trees encircled the field.,-30.744701385498047,-31.213029861450195,0.46832847595214844
encircle,V424,2b,(d) Other Passivizable,The field was encircled by trees.,Trees encircled the field.,-30.744701385498047,-31.213029861450195,0.46832847595214844
delete,V019,2b,(a) Agent-Patient,The file was deleted by Wendy.,Wendy deleted the file.,-29.988977432250977,-35.50602722167969,5.517049789428711
dot,V426,2a,(d) Other Passivizable,The flowerbed was dotted by weeds.,Weeds dotted the flowerbed.,-44.540931701660156,-45.49366760253906,0.9527359008789062
dot,V426,2b,(d) Other Passivizable,The flowerbed was dotted by weeds.,Weeds dotted the flowerbed.,-44.540931701660156,-45.49366760253906,0.9527359008789062
bring,V029,2b,(a) Agent-Patient,The food was brought by Wendy.,Wendy brought the food.,-29.361328125,-38.03794479370117,8.676616668701172
bounce,V028,2a,(a) Agent-Patient,The football was bounced by Wendy.,Wendy bounced the football.,-35.28293228149414,-48.50849533081055,13.225563049316406
rinse,V022,2a,(a) Agent-Patient,The fork was rinsed by Wendy.,Wendy rinsed the fork.,-37.76905822753906,-46.88287353515625,9.113815307617188
gush,V465,2a,(e) Non-Passivizable,Water was gushed by the fountain.,The fountain gushed water.,-32.60142517089844,-35.48603820800781,2.884613037109375
gush,V465,2b,(e) Non-Passivizable,Water was gushed by the fountain.,The fountain gushed water.,-32.60142517089844,-35.48603820800781,2.884613037109375
