Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
fold,V136,1b,(a) Agent-Patient,The map was folded by Marge.,Marge folded the map.,-41.99522399902344,-38.754493713378906,-3.2407302856445312
fry,V140,1b,(a) Agent-Patient,The breakfast was fried by Marge.,Marge fried the breakfast.,-43.38949203491211,-42.65315628051758,-0.7363357543945312
freeze,V078,1a,(a) Agent-Patient,The lolly was frozen by Marge.,Marge froze the lolly.,-45.20492172241211,-53.86886215209961,8.6639404296875
gobble,V115,1a,(a) Agent-Patient,The donut was gobbled by Marge.,Marge gobbled the donut.,-49.49121856689453,-49.306880950927734,-0.18433761596679688
get,V405,1a,(d) Other Passivizable,The present was got by Marge.,Marge got the present.,-38.279273986816406,-49.265098571777344,10.985824584960938
grow,V069,1b,(a) Agent-Patient,The flower was grown by Marge.,Marge grew the flower.,-44.63524627685547,-38.2946662902832,-6.340579986572266
grill,V141,1a,(a) Agent-Patient,The bacon was grilled by Marge.,Marge grilled the bacon.,-42.168479919433594,-38.849761962890625,-3.3187179565429688
grip,V040,1b,(a) Agent-Patient,The handrail was gripped by Marge.,Marge gripped the handrail.,-41.572174072265625,-51.759708404541016,10.18753433227539
growl,V094,1b,(a) Agent-Patient,The threat was growled by Marge.,Marge growled the threat.,-51.269447326660156,-48.24440383911133,-3.025043487548828
guzzle,V116,1b,(a) Agent-Patient,The beer was guzzled by Marge.,Marge guzzled the beer.,-42.167701721191406,-44.898468017578125,2.7307662963867188
hammer,V006,1b,(a) Agent-Patient,The nail was hammered by Marge.,Marge hammered the nail.,-40.32326126098633,-43.38593673706055,3.0626754760742188
heat,V144,1b,(a) Agent-Patient,The tea was heated by Marge.,Marge heated the tea.,-38.14176559448242,-42.74888229370117,4.60711669921875
hum,V083,1b,(a) Agent-Patient,The tune was hummed by Marge.,Marge hummed the tune.,-46.53252029418945,-44.44841384887695,-2.0841064453125
imply,V416,1a,(d) Other Passivizable,The allegation was implied by Marge.,Marge implied the allegation.,-40.459373474121094,-40.69911575317383,0.23974227905273438
indicate,V417,1b,(d) Other Passivizable,The verdict was indicated by Marge.,Marge indicated the verdict.,-42.7266731262207,-41.629112243652344,-1.0975608825683594
inherit,V404,1b,(d) Other Passivizable,The mansion was inherited by Marge.,Marge inherited the mansion.,-41.46839141845703,-38.590755462646484,-2.877635955810547
install,V002,1b,(a) Agent-Patient,The TV was installed by Marge.,Marge installed the TV.,-37.237667083740234,-41.762821197509766,4.525154113769531
invent,V075,1b,(a) Agent-Patient,The machine was invented by Marge.,Marge invented the machine.,-37.291481018066406,-32.484413146972656,-4.80706787109375
justify,V408,1a,(d) Other Passivizable,The claim was justified by Marge.,Marge justified the claim.,-38.94611740112305,-36.97138595581055,-1.9747314453125
keep,V041,1b,(a) Agent-Patient,The photograph was kept by Marge.,Marge kept the photograph.,-41.74943542480469,-37.07240676879883,-4.677028656005859
knead,V076,1a,(a) Agent-Patient,The dough was kneaded by Marge.,Marge kneaded the dough.,-50.41904067993164,-44.75035858154297,-5.668682098388672
knit,V070,1a,(a) Agent-Patient,The jumper was knitted by Marge.,Marge knitted the jumper.,-48.533077239990234,-53.718963623046875,5.185886383056641
lace,V050,1a,(a) Agent-Patient,The shoe was laced by Marge.,Marge laced the shoe.,-45.81938552856445,-43.42784881591797,-2.3915367126464844
learn,V037,1b,(a) Agent-Patient,The poem was learnt by Marge.,Marge learnt the poem.,-51.718990325927734,-43.004417419433594,-8.71457290649414
lock,V051,1b,(a) Agent-Patient,The door was locked by Marge.,Marge locked the door.,-34.20903396606445,-34.49279022216797,0.2837562561035156
make,V071,1b,(a) Agent-Patient,The dinner was made by Marge.,Marge made the dinner.,-33.74946975708008,-32.92359161376953,-0.8258781433105469
mash,V047,1b,(a) Agent-Patient,The potato was mashed by Marge.,Marge mashed the potato.,-40.98227310180664,-42.05936050415039,1.07708740234375
melt,V079,1b,(a) Agent-Patient,The butter was melted by Marge.,Marge melted the butter.,-37.821746826171875,-40.88922882080078,3.0674819946289062
memorize,V038,1a,(a) Agent-Patient,The route was memorized by Marge.,Marge memorized the route.,-39.23064422607422,-42.308719635009766,3.078075408935547
mention,V104,1a,(a) Agent-Patient,The party was mentioned by Marge.,Marge mentioned the party.,-40.943145751953125,-39.221778869628906,-1.7213668823242188
mumble,V095,1a,(a) Agent-Patient,The apology was mumbled by Marge.,Marge mumbled the apology.,-46.81575012207031,-45.01619338989258,-1.7995567321777344
munch,V110,1b,(a) Agent-Patient,The chocolate was munched by Marge.,Marge munched the chocolate.,-55.36577224731445,-51.58258056640625,-3.783191680908203
mutter,V096,1b,(a) Agent-Patient,The swear-word was muttered by Marge.,Marge muttered the swear-word.,-56.50575256347656,-48.5158576965332,-7.989894866943359
need,V398,1b,(c) Experiencer-Theme,The water was needed by Marge.,Marge needed the water.,-38.372032165527344,-46.92080307006836,8.548770904541016
nibble,V111,1a,(a) Agent-Patient,The biscuit was nibbled by Marge.,Marge nibbled the biscuit.,-48.78160095214844,-51.49432373046875,2.7127227783203125
discern,V395,1a,(c) Experiencer-Theme,The leader was nominated by Marge.,Marge nominated the leader.,-41.947574615478516,-43.038604736328125,1.0910301208496094
nullify,V411,1b,(d) Other Passivizable,The attempt was nullified by Marge.,Marge nullified the attempt.,-45.6497688293457,-38.75464630126953,-6.895122528076172
obscure,V418,1a,(d) Other Passivizable,The scandal was obscured by Marge.,Marge obscured the scandal.,-44.17690658569336,-44.60279846191406,0.4258918762207031
own,V406,1b,(d) Other Passivizable,The computer was owned by Marge.,Marge owned the computer.,-41.378013610839844,-33.30398941040039,-8.074024200439453
paint,V060,1b,(a) Agent-Patient,The ceiling was painted by Marge.,Marge painted the ceiling.,-38.768150329589844,-38.172576904296875,-0.5955734252929688
perform,V084,1a,(a) Agent-Patient,The play was performed by Marge.,Marge performed the play.,-33.32108688354492,-30.725107192993164,-2.595979690551758
play,V085,1b,(a) Agent-Patient,The record was played by Marge.,Marge played the record.,-38.34079360961914,-36.355953216552734,-1.9848403930664062
pocket,V017,1b,(a) Agent-Patient,The money was pocketed by Marge.,Marge pocketed the money.,-39.95802307128906,-38.19156265258789,-1.7664604187011719
polish,V016,1a,(a) Agent-Patient,The medal was polished by Marge.,Marge polished the medal.,-45.2237434387207,-46.05375671386719,0.8300132751464844
pop,V145,1a,(a) Agent-Patient,The balloon was popped by Marge.,Marge popped the balloon.,-41.87345504760742,-43.05357360839844,1.1801185607910156
position,V003,1a,(a) Agent-Patient,The ornament was positioned by Marge.,Marge positioned the ornament.,-45.28279113769531,-48.90548324584961,3.622692108154297
possess,V407,1a,(d) Other Passivizable,The ticket was possessed by Marge.,Marge possessed the ticket.,-46.42628479003906,-43.096248626708984,-3.330036163330078
post,V026,1a,(a) Agent-Patient,The letter was posted by Marge.,Marge posted the letter.,-33.247615814208984,-31.240585327148438,-2.007030487060547
pot,V018,1a,(a) Agent-Patient,The ball was potted by Marge.,Marge potted the ball.,-42.89159393310547,-44.29178237915039,1.4001884460449219
pour,V009,1a,(a) Agent-Patient,The coke was poured by Marge.,Marge poured the coke.,-47.69365692138672,-49.59601593017578,1.9023590087890625
predict,V420,1a,(d) Other Passivizable,The outcome was predicted by Marge.,Marge predicted the outcome.,-35.948150634765625,-39.62270736694336,3.6745567321777344
proclaim,V419,1b,(d) Other Passivizable,The truth was proclaimed by Marge.,Marge proclaimed the truth.,-40.41667175292969,-41.98953628540039,1.5728645324707031
propose,V105,1b,(a) Agent-Patient,The toast was proposed by Marge.,Marge proposed the toast.,-39.48284912109375,-42.70885467529297,3.2260055541992188
prove,V409,1b,(d) Other Passivizable,The theory was proven by Marge.,Marge proved the theory.,-40.66868209838867,-36.26470947265625,-4.403972625732422
quote,V089,1a,(a) Agent-Patient,The speech was quoted by Marge.,Marge quoted the speech.,-41.753265380859375,-36.145790100097656,-5.607475280761719
read,V090,1b,(a) Agent-Patient,The paper was read by Marge.,Marge read the paper.,-34.968685150146484,-31.816450119018555,-3.1522350311279297
receive,V400,1b,(d) Other Passivizable,The present was received by Marge.,Marge received the present.,-37.05110549926758,-40.65024185180664,3.5991363525390625
recite,V091,1a,(a) Agent-Patient,The prayer was recited by Marge.,Marge recited the prayer.,-43.253387451171875,-40.690425872802734,-2.5629615783691406
repeat,V106,1a,(a) Agent-Patient,The claim was repeated by Marge.,Marge repeated the claim.,-34.35411071777344,-34.39858627319336,0.044475555419921875
report,V107,1b,(a) Agent-Patient,The event was reported by Marge.,Marge reported the event.,-34.761070251464844,-31.857746124267578,-2.9033241271972656
reveal,V421,1b,(d) Other Passivizable,The decision was revealed by Marge.,Marge revealed the decision.,-39.35900115966797,-35.935604095458984,-3.4233970642089844
rinse,V022,1a,(a) Agent-Patient,The vase was rinsed by Marge.,Marge rinsed the vase.,-46.04362869262695,-55.183372497558594,9.13974380493164
rip,V128,1a,(a) Agent-Patient,The T-shirt was ripped by Marge.,Marge ripped the T-shirt.,-40.830692291259766,-42.094505310058594,1.2638130187988281
roar,V097,1a,(a) Agent-Patient,The insult was roared by Marge.,Marge roared the insult.,-48.83014678955078,-45.60110092163086,-3.229045867919922
row,V031,1b,(a) Agent-Patient,The boat was rowed by Marge.,Marge rowed the boat.,-50.19297790527344,-44.609249114990234,-5.583728790283203
ruin,V123,1b,(a) Agent-Patient,The sofa was ruined by Marge.,Marge ruined the sofa.,-40.995941162109375,-41.058197021484375,0.062255859375
sing,V086,1a,(a) Agent-Patient,The song was sung by Marge.,Marge sang the song.,-32.92277145385742,-29.877552032470703,-3.0452194213867188
saw,V044,1b,(a) Agent-Patient,The wood was sawn by Marge.,Marge sawed the wood.,-47.50956726074219,-47.28063201904297,-0.22893524169921875
scoop,V007,1a,(a) Agent-Patient,The ice-cream was scooped by Marge.,Marge scooped the ice-cream.,-47.62559127807617,-45.171546936035156,-2.4540443420410156
scream,V098,1b,(a) Agent-Patient,The warning was screamed by Marge.,Marge screamed the warning.,-41.039615631103516,-45.96636199951172,4.926746368408203
seal,V052,1a,(a) Agent-Patient,The envelope was sealed by Marge.,Marge sealed the envelope.,-40.473876953125,-37.08429718017578,-3.3895797729492188
search,V087,1a,(a) Agent-Patient,The area was searched by Marge.,Marge searched the area.,-35.9168586730957,-35.539669036865234,-0.37718963623046875
seize,V036,1a,(a) Agent-Patient,The note was seized by Marge.,Marge seized the note.,-41.02678680419922,-37.13539505004883,-3.8913917541503906
send,V027,1b,(a) Agent-Patient,The parcel was sent by Marge.,Marge sent the parcel.,-37.09739303588867,-41.480316162109375,4.382923126220703
sew,V072,1a,(a) Agent-Patient,The cushion was sewn by Marge.,Marge sewed the cushion.,-49.02286148071289,-51.315635681152344,2.292774200439453
shatter,V129,1b,(a) Agent-Patient,The window was shattered by Marge.,Marge shattered the window.,-37.176490783691406,-38.495750427246094,1.3192596435546875
shout,V099,1a,(a) Agent-Patient,The answer was shouted by Marge.,Marge shouted the answer.,-41.9388542175293,-43.56024932861328,1.6213951110839844
shovel,V008,1b,(a) Agent-Patient,The snow was shovelled by Marge.,Marge shovelled the snow.,-42.31355667114258,-49.728572845458984,7.415016174316406
show,V422,1a,(d) Other Passivizable,The method was shown by Marge.,Marge showed the method.,-37.90290069580078,-34.33086395263672,-3.5720367431640625
shrink,V146,1b,(a) Agent-Patient,The sock was shrunk by Marge.,Marge shrank the sock.,-53.55115509033203,-46.87858581542969,-6.672569274902344
sign,V062,1b,(a) Agent-Patient,The sheet was signed by Marge.,Marge signed the sheet.,-34.381893157958984,-35.915367126464844,1.5334739685058594
sip,V112,1b,(a) Agent-Patient,The drink was sipped by Marge.,Marge sipped the drink.,-38.97325897216797,-46.680908203125,7.707649230957031
sketch,V064,1b,(a) Agent-Patient,The drawing was sketched by Marge.,Marge sketched the drawing.,-44.26294708251953,-38.421051025390625,-5.841896057128906
slice,V048,1a,(a) Agent-Patient,The bread was sliced by Marge.,Marge sliced the bread.,-38.55948257446289,-42.46900939941406,3.909526824951172
slurp,V113,1a,(a) Agent-Patient,The soup was slurped by Marge.,Marge slurped the soup.,-50.522483825683594,-47.96677780151367,-2.555706024169922
smash,V130,1a,(a) Agent-Patient,The plate was smashed by Marge.,Marge smashed the plate.,-41.26536560058594,-38.86748123168945,-2.3978843688964844
snap,V131,1b,(a) Agent-Patient,The ruler was snapped by Marge.,Marge snapped the ruler.,-43.81907653808594,-45.83002853393555,2.0109519958496094
sell,V032,1b,(a) Agent-Patient,The car was sold by Marge.,Marge sold the car.,-37.276771545410156,-33.66665267944336,-3.610118865966797
spill,V010,1b,(a) Agent-Patient,The juice was spilt by Marge.,Marge spilt the juice.,-46.5764274597168,-46.321102142333984,-0.2553253173828125
split,V132,1b,(a) Agent-Patient,The shirt was split by Marge.,Marge split the shirt.,-43.34662628173828,-43.76432418823242,0.4176979064941406
stain,V014,1a,(a) Agent-Patient,The tablecloth was stained by Marge.,Marge stained the tablecloth.,-47.060325622558594,-49.0771484375,2.0168228149414062
stammer,V100,1b,(a) Agent-Patient,The apology was stammered by Marge.,Marge stammered the apology.,-47.713680267333984,-45.50713348388672,-2.2065467834472656
staple,V053,1b,(a) Agent-Patient,The paper was stapled by Marge.,Marge stapled the paper.,-43.00873565673828,-47.66815948486328,4.659423828125
start,V152,1a,(a) Agent-Patient,The game was started by Marge.,Marge started the game.,-31.50824737548828,-31.451847076416016,-0.056400299072265625
steal,V024,1a,(a) Agent-Patient,The necklace was stolen by Marge.,Marge stole the necklace.,-41.508846282958984,-38.5272216796875,-2.9816246032714844
store,V042,1a,(a) Agent-Patient,The food was stored by Marge.,Marge stored the food.,-38.79566192626953,-43.940853118896484,5.145191192626953
study,V039,1a,(a) Agent-Patient,The book was studied by Marge.,Marge studied the book.,-36.650299072265625,-34.664031982421875,-1.98626708984375
succumb to,V403,1a,(d) Other Passivizable,The disease was succumbed to by Marge.,Marge succumbed to the disease.,-36.070037841796875,-59.30403137207031,23.233993530273438
suck,V114,1b,(a) Agent-Patient,The sweet was sucked by Marge.,Marge sucked the sweet.,-46.00191116333008,-50.4036865234375,4.401775360107422
suggest,V423,1b,(d) Other Passivizable,The visit was suggested by Marge.,Marge suggested the visit.,-36.1256103515625,-37.71302795410156,1.5874176025390625
swallow,V117,1a,(a) Agent-Patient,The gum was swallowed by Marge.,Marge swallowed the gum.,-40.24892044067383,-43.35083770751953,3.101917266845703
sweep,V023,1b,(a) Agent-Patient,The floor was swept by Marge.,Marge swept the floor.,-35.694557189941406,-42.100040435791016,6.405483245849609
taste,V397,1a,(c) Experiencer-Theme,The soup was tasted by Marge.,Marge tasted the soup.,-45.309486389160156,-40.8963623046875,-4.413124084472656
tie,V054,1a,(a) Agent-Patient,The shoelace was tied by Marge.,Marge tied the shoelace.,-47.93770980834961,-48.44054412841797,0.5028343200683594
toast,V142,1b,(a) Agent-Patient,The bread was toasted by Marge.,Marge toasted the bread.,-40.53720474243164,-46.76247024536133,6.2252655029296875
tell,V092,1a,(a) Agent-Patient,The story was told by Marge.,Marge told the story.,-30.89760398864746,-26.66727066040039,-4.23033332824707
take,V025,1b,(a) Agent-Patient,The money was taken by Marge.,Marge took the money.,-29.637924194335938,-33.80815887451172,4.170234680175781
tear,V133,1a,(a) Agent-Patient,The magazine was torn by Marge.,Marge tore the magazine.,-43.74360656738281,-40.39768981933594,-3.345916748046875
twist,V012,1a,(a) Agent-Patient,The handle was twisted by Marge.,Marge twisted the handle.,-41.13712692260742,-39.210662841796875,-1.9264640808105469
type,V065,1a,(a) Agent-Patient,The list was typed by Marge.,Marge typed the list.,-38.04876708984375,-41.10044479370117,3.051677703857422
unbolt,V057,1a,(a) Agent-Patient,The gate was unbolted by Marge.,Marge unbolted the gate.,-49.33244705200195,-51.25733184814453,1.9248847961425781
undergo,V402,1b,(d) Other Passivizable,The surgery was undergone by Marge.,Marge underwent the surgery.,-35.75551986694336,-43.136749267578125,7.381229400634766
unlock,V058,1b,(a) Agent-Patient,The door was unlocked by Marge.,Marge unlocked the door.,-37.42434310913086,-32.68846893310547,-4.735874176025391
unzip,V059,1a,(a) Agent-Patient,The case was unzipped by Marge.,Marge unzipped the case.,-37.96813201904297,-42.18500900268555,4.216876983642578
varnish,V061,1a,(a) Agent-Patient,The chair was varnished by Marge.,Marge varnished the chair.,-61.60424041748047,-49.30595779418945,-12.298282623291016
want,V399,1a,(c) Experiencer-Theme,The cake was wanted by Marge.,Marge wanted the cake.,-36.40264892578125,-40.658485412597656,4.255836486816406
fit,V446,1a,(e) Non-Passivizable,Marge was fitted by the dress.,The dress fitted Marge.,-50.25543212890625,-52.141090393066406,1.8856582641601562
whisper,V101,1a,(a) Agent-Patient,The reply was whispered by Marge.,Marge whispered the reply.,-46.20397186279297,-39.92312240600586,-6.280849456787109
wreck,V124,1a,(a) Agent-Patient,The shop was wrecked by Marge.,Marge wrecked the shop.,-43.603355407714844,-41.61341857910156,-1.9899368286132812
write,V066,1b,(a) Agent-Patient,The novel was written by Marge.,Marge wrote the novel.,-34.946224212646484,-29.04775619506836,-5.898468017578125
yell,V102,1b,(a) Agent-Patient,The news was yelled by Marge.,Marge yelled the news.,-42.564430236816406,-44.2674446105957,1.7030143737792969
zip,V055,1b,(a) Agent-Patient,The jacket was zipped by Marge.,Marge zipped the jacket.,-49.08984375,-45.6606330871582,-3.429210662841797
contain,V433,1a,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-28.527828216552734,-36.34318542480469,7.815357208251953
contain,V433,1b,(d) Other Passivizable,Milk was contained by the bottle.,The bottle contained milk.,-28.527828216552734,-36.34318542480469,7.815357208251953
"sleep (i.e., hold enough sleeping space for)",V452,2a,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-47.93387222290039,-42.0532341003418,-5.880638122558594
"sleep (i.e., hold enough sleeping space for)",V452,2b,(e) Non-Passivizable,One family was slept by the tent.,The tent slept one family.,-47.93387222290039,-42.0532341003418,-5.880638122558594
sprout,V472,1a,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-32.361595153808594,-33.561798095703125,1.2002029418945312
sprout,V472,1b,(e) Non-Passivizable,Plants were sprouted by the soil.,The soil sprouted plants.,-32.361595153808594,-33.561798095703125,1.2002029418945312
drip,V463,2a,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-38.868934631347656,-37.0799446105957,-1.7889900207519531
drip,V463,2b,(e) Non-Passivizable,Rainwater was dripped by the roof.,The roof dripped rainwater.,-38.868934631347656,-37.0799446105957,-1.7889900207519531
surround,V430,2a,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-27.61756706237793,-52.983585357666016,25.366018295288086
surround,V430,2b,(d) Other Passivizable,The village was surounded by roads.,Roads surrounded the village.,-27.61756706237793,-52.983585357666016,25.366018295288086
house,V449,2a,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-38.474082946777344,-39.960662841796875,1.4865798950195312
house,V449,2b,(e) Non-Passivizable,Six people were housed by the cottage.,The cottage housed six people.,-38.474082946777344,-39.960662841796875,1.4865798950195312
have,V455,2a,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-24.382787704467773,-38.78609848022461,14.403310775756836
have,V455,2b,(e) Non-Passivizable,Six seats were had by the car.,The car had six seats.,-24.382787704467773,-38.78609848022461,14.403310775756836
ooze,V467,2a,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-42.067848205566406,-48.13286590576172,6.0650177001953125
ooze,V467,2b,(e) Non-Passivizable,Slime was oozed by the bucket.,The bucket oozed slime.,-42.067848205566406,-48.13286590576172,6.0650177001953125
belch,V460,1a,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-43.39347839355469,-41.44062042236328,-1.9528579711914062
belch,V460,1b,(e) Non-Passivizable,Smoke was belched by the chimney.,The chimney belched smoke.,-43.39347839355469,-41.44062042236328,-1.9528579711914062
puff,V468,1a,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-37.33913040161133,-41.01884460449219,3.6797142028808594
puff,V468,1b,(e) Non-Passivizable,Smoke was puffed by the chimney.,The chimney puffed smoke.,-37.33913040161133,-41.01884460449219,3.6797142028808594
cap,V428,2a,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-33.78694534301758,-30.50857925415039,-3.2783660888671875
cap,V428,2b,(d) Other Passivizable,The hillside was capped by snow.,Snow capped the hillside.,-33.78694534301758,-30.50857925415039,-3.2783660888671875
cap,V428,1a,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-28.523208618164062,-29.637939453125,1.1147308349609375
cap,V428,1b,(d) Other Passivizable,The mountain was capped by snow.,Snow capped the mountain.,-28.523208618164062,-29.637939453125,1.1147308349609375
spew,V470,1a,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-36.030216217041016,-41.69524002075195,5.6650238037109375
spew,V470,1b,(e) Non-Passivizable,Steam was spewed by the geyser.,The geyser spewed steam.,-36.030216217041016,-41.69524002075195,5.6650238037109375
"serve (i.e., be enough food for)",V451,2a,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-34.356712341308594,-37.481048583984375,3.1243362426757812
"serve (i.e., be enough food for)",V451,2b,(e) Non-Passivizable,Ten people were served by the stew.,The stew served ten people.,-34.356712341308594,-37.481048583984375,3.1243362426757812
play,V085,2b,(a) Agent-Patient,The DVD was played by Wendy.,Wendy played the DVD.,-33.69399642944336,-37.52875518798828,3.834758758544922
crease,V134,2a,(a) Agent-Patient,The T-shirt was creased by Wendy.,Wendy creased the T-shirt.,-36.85930633544922,-50.95409393310547,14.09478759765625
justify,V408,2a,(d) Other Passivizable,The action was justified by Wendy.,Wendy justified the action.,-30.92923355102539,-38.68537139892578,7.756137847900391
confirm,V413,2b,(d) Other Passivizable,The allegation was confirmed by Wendy.,Wendy confirmed the allegation.,-27.20693016052246,-36.90274429321289,9.69581413269043
imply,V416,2a,(d) Other Passivizable,The answer was implied by Wendy.,Wendy implied the answer.,-32.74448776245117,-39.05731201171875,6.312824249267578
memorize,V038,2a,(a) Agent-Patient,The answer was memorized by Wendy.,Wendy memorized the answer.,-35.7989501953125,-42.28807067871094,6.4891204833984375
mumble,V095,2a,(a) Agent-Patient,The answer was mumbled by Wendy.,Wendy mumbled the answer.,-36.624027252197266,-44.802093505859375,8.17806625366211
stammer,V100,2b,(a) Agent-Patient,The answer was stammered by Wendy.,Wendy stammered the answer.,-35.97624588012695,-46.180755615234375,10.204509735107422
assert,V412,2a,(d) Other Passivizable,The argument was asserted by Wendy.,Wendy asserted the argument.,-31.43771743774414,-43.581295013427734,12.143577575683594
commence,V148,2a,(a) Agent-Patient,The argument was commenced by Wendy.,Wendy commenced the argument.,-40.2247428894043,-42.95237731933594,2.7276344299316406
"head (i.e., be at the top of)",V431,2a,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-36.333763122558594,-37.35441970825195,1.0206565856933594
"head (i.e., be at the top of)",V431,2b,(d) Other Passivizable,The article was headed by the picture.,The picture headed the article.,-36.333763122558594,-37.35441970825195,1.0206565856933594
type,V065,2a,(a) Agent-Patient,The article was typed by Wendy.,Wendy typed the article.,-36.001708984375,-36.908199310302734,0.9064903259277344
beat,V077,2b,(a) Agent-Patient,The batter was beaten by Wendy.,Wendy beat the batter.,-31.95655059814453,-43.726558685302734,11.770008087158203
unlock,V058,2b,(a) Agent-Patient,The bike was unlocked by Wendy.,Wendy unlocked the bike.,-30.101421356201172,-39.665687561035156,9.564266204833984
"total (i.e., add up to)",V440,1a,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-30.869850158691406,-40.474143981933594,9.604293823242188
"total (i.e., add up to)",V440,1b,(e) Non-Passivizable,£50 was totalled by the bill.,The bill totalled £50.,-30.869850158691406,-40.474143981933594,9.604293823242188
munch,V110,2b,(a) Agent-Patient,The biscuit was munched by Wendy.,Wendy munched the biscuit.,-41.08113098144531,-55.35529708862305,14.274166107177734
pot,V018,2a,(a) Agent-Patient,The black-ball was potted by Wendy.,Wendy potted the black-ball.,-45.67596435546875,-57.47004318237305,11.794078826904297
row,V031,2b,(a) Agent-Patient,The boat was rowed by Wendy.,Wendy rowed the boat.,-40.69343566894531,-45.444698333740234,4.751262664794922
earn,V034,2b,(a) Agent-Patient,The bonus was earned by Wendy.,Wendy earned the bonus.,-32.540565490722656,-38.68193054199219,6.141365051269531
cost,V442,1a,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-20.81645393371582,-34.81106948852539,13.99461555480957
cost,V442,1b,(e) Non-Passivizable,£5 was cost by the book.,The book cost £5.,-20.81645393371582,-34.81106948852539,13.99461555480957
buy,V033,2a,(a) Agent-Patient,The book was bought by Wendy.,Wendy bought the book.,-27.51791763305664,-31.359760284423828,3.8418426513671875
lace,V050,2a,(a) Agent-Patient,The boot was laced by Wendy.,Wendy laced the boot.,-36.57667922973633,-44.98005676269531,8.403377532958984
grip,V040,2b,(a) Agent-Patient,The bottle was gripped by Wendy.,Wendy gripped the bottle.,-28.22086524963379,-45.60400390625,17.38313865661621
tie,V054,2a,(a) Agent-Patient,The bow was tied by Wendy.,Wendy tied the bow.,-36.070091247558594,-41.2645378112793,5.194446563720703
chip,V126,2b,(a) Agent-Patient,The bowl was chipped by Wendy.,Wendy chipped the bowl.,-37.799476623535156,-43.900306701660156,6.100830078125
get,V405,2a,(d) Other Passivizable,The box was got by Wendy.,Wendy got the box.,-28.773977279663086,-44.503517150878906,15.72953987121582
bend,V135,2b,(a) Agent-Patient,The branch was bent by Wendy.,Wendy bent the branch.,-38.37461853027344,-44.319374084472656,5.944755554199219
bake,V137,2a,(a) Agent-Patient,The bread was baked by Wendy.,Wendy baked the bread.,-31.889720916748047,-37.01020812988281,5.120487213134766
knead,V076,2a,(a) Agent-Patient,The bread was kneaded by Wendy.,Wendy kneaded the bread.,-39.50986862182617,-47.53246307373047,8.022594451904297
gobble,V115,2a,(a) Agent-Patient,The breakfast was gobbled by Wendy.,Wendy gobbled the breakfast.,-40.72749328613281,-47.085052490234375,6.3575592041015625
span,V432,1a,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-36.61567306518555,-43.22384262084961,6.6081695556640625
span,V432,1b,(d) Other Passivizable,The crater was spanned by the bridge.,The bridge spanned the crater.,-36.61567306518555,-43.22384262084961,6.6081695556640625
pop,V145,2a,(a) Agent-Patient,The bubble-wrap was popped by Wendy.,Wendy popped the bubble-wrap.,-41.08732604980469,-48.94771194458008,7.860385894775391
slice,V048,2a,(a) Agent-Patient,The cake was sliced by Wendy.,Wendy sliced the cake.,-31.741893768310547,-40.08681106567383,8.344917297363281
cost,V442,2a,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-26.384429931640625,-34.83176803588867,8.447338104248047
cost,V442,2b,(e) Non-Passivizable,£500 was cost by the car.,The car cost £500.,-26.384429931640625,-34.83176803588867,8.447338104248047
drive,V030,2a,(a) Agent-Patient,The car was driven by Wendy.,Wendy drove the car.,-25.240570068359375,-31.46152114868164,6.220951080322266
lock,V051,2b,(a) Agent-Patient,The car was locked by Wendy.,Wendy locked the car.,-30.02895736694336,-38.04400634765625,8.01504898071289
staple,V053,2b,(a) Agent-Patient,The card was stapled by Wendy.,Wendy stapled the card.,-37.48477554321289,-46.24097442626953,8.75619888305664
zip,V055,2b,(a) Agent-Patient,The cardigan was zipped by Wendy.,Wendy zipped the cardigan.,-47.01194763183594,-49.863433837890625,2.8514862060546875
ruin,V123,2b,(a) Agent-Patient,The carpet was ruined by Wendy.,Wendy ruined the carpet.,-33.766788482666016,-41.94975280761719,8.182964324951172
mash,V047,2b,(a) Agent-Patient,The carrot was mashed by Wendy.,Wendy mashed the carrot.,-37.71079635620117,-46.920406341552734,9.209609985351562
